CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004465414FF;13/06/2023;19;0,728;R
ES0021000004465414FF;13/06/2023;20;0,795;R
ES0021000004465414FF;13/06/2023;21;1,226;R
ES0021000004465414FF;13/06/2023;22;1,446;R
ES0021000004465414FF;13/06/2023;23;0,91;R
ES0021000004465414FF;13/06/2023;24;0,922;R
ES0021000004465414FF;14/06/2023;1;0,421;R
ES0021000004465414FF;14/06/2023;2;0,249;R
ES0021000004465414FF;14/06/2023;3;0,216;R
ES0021000004465414FF;14/06/2023;4;0,212;R
ES0021000004465414FF;14/06/2023;5;0,204;R
ES0021000004465414FF;14/06/2023;6;0,201;R
ES0021000004465414FF;14/06/2023;7;0,434;R
ES0021000004465414FF;14/06/2023;8;0,364;R
ES0021000004465414FF;14/06/2023;9;0,198;R
ES0021000004465414FF;14/06/2023;10;0,387;R
ES0021000004465414FF;14/06/2023;11;0,547;R
ES0021000004465414FF;14/06/2023;12;0,352;R
ES0021000004465414FF;14/06/2023;13;0,428;R
ES0021000004465414FF;14/06/2023;14;0,541;R
ES0021000004465414FF;14/06/2023;15;0,903;R
ES0021000004465414FF;14/06/2023;16;1,083;R
ES0021000004465414FF;14/06/2023;17;0,733;R
ES0021000004465414FF;14/06/2023;18;0,896;R
ES0021000004465414FF;14/06/2023;19;0,735;R
ES0021000004465414FF;14/06/2023;20;0,872;R
ES0021000004465414FF;14/06/2023;21;1,223;R
ES0021000004465414FF;14/06/2023;22;1,458;R
ES0021000004465414FF;14/06/2023;23;0,75;R
ES0021000004465414FF;14/06/2023;24;0,78;R
ES0021000004465414FF;15/06/2023;1;0,687;R
ES0021000004465414FF;15/06/2023;2;0,339;R
ES0021000004465414FF;15/06/2023;3;0,159;R
ES0021000004465414FF;15/06/2023;4;0,128;R
ES0021000004465414FF;15/06/2023;5;0,153;R
ES0021000004465414FF;15/06/2023;6;0,149;R
ES0021000004465414FF;15/06/2023;7;0,187;R
ES0021000004465414FF;15/06/2023;8;0,347;R
ES0021000004465414FF;15/06/2023;9;0,274;R
ES0021000004465414FF;15/06/2023;10;0,385;R
ES0021000004465414FF;15/06/2023;11;0,601;R
ES0021000004465414FF;15/06/2023;12;0,781;R
ES0021000004465414FF;15/06/2023;13;0,625;R
ES0021000004465414FF;15/06/2023;14;0,611;R
ES0021000004465414FF;15/06/2023;15;0,971;R
ES0021000004465414FF;15/06/2023;16;0,775;R
ES0021000004465414FF;15/06/2023;17;0,733;R
ES0021000004465414FF;15/06/2023;18;0,913;R
ES0021000004465414FF;15/06/2023;19;0,743;R
ES0021000004465414FF;15/06/2023;20;0,719;R
ES0021000004465414FF;15/06/2023;21;1,253;R
ES0021000004465414FF;15/06/2023;22;0,941;R
ES0021000004465414FF;15/06/2023;23;0,727;R
ES0021000004465414FF;15/06/2023;24;0,592;R
ES0021000004465414FF;16/06/2023;1;0,303;R
ES0021000004465414FF;16/06/2023;2;0,31;R
ES0021000004465414FF;16/06/2023;3;0,186;R
ES0021000004465414FF;16/06/2023;4;0,14;R
ES0021000004465414FF;16/06/2023;5;0,139;R
ES0021000004465414FF;16/06/2023;6;0,147;R
ES0021000004465414FF;16/06/2023;7;0,151;R
ES0021000004465414FF;16/06/2023;8;0,32;R
ES0021000004465414FF;16/06/2023;9;0,324;R
ES0021000004465414FF;16/06/2023;10;0,232;R
ES0021000004465414FF;16/06/2023;11;0,412;R
ES0021000004465414FF;16/06/2023;12;0,439;R
ES0021000004465414FF;16/06/2023;13;0,491;R
ES0021000004465414FF;16/06/2023;14;0,753;R
ES0021000004465414FF;16/06/2023;15;0,977;R
ES0021000004465414FF;16/06/2023;16;0,952;R
ES0021000004465414FF;16/06/2023;17;0,846;R
ES0021000004465414FF;16/06/2023;18;1,029;R
ES0021000004465414FF;16/06/2023;19;1,038;R
ES0021000004465414FF;16/06/2023;20;0,711;R
ES0021000004465414FF;16/06/2023;21;0,929;R
ES0021000004465414FF;16/06/2023;22;0,907;R
ES0021000004465414FF;16/06/2023;23;0,858;R
ES0021000004465414FF;16/06/2023;24;0,957;R
ES0021000004465414FF;17/06/2023;1;0,718;R
ES0021000004465414FF;17/06/2023;2;0,478;R
ES0021000004465414FF;17/06/2023;3;0,158;R
ES0021000004465414FF;17/06/2023;4;0,14;R
ES0021000004465414FF;17/06/2023;5;0,152;R
ES0021000004465414FF;17/06/2023;6;0,142;R
ES0021000004465414FF;17/06/2023;7;0,196;R
ES0021000004465414FF;17/06/2023;8;0,168;R
ES0021000004465414FF;17/06/2023;9;0,271;R
ES0021000004465414FF;17/06/2023;10;0,331;R
ES0021000004465414FF;17/06/2023;11;0,464;R
ES0021000004465414FF;17/06/2023;12;0,519;R
ES0021000004465414FF;17/06/2023;13;0,78;R
ES0021000004465414FF;17/06/2023;14;1,009;R
ES0021000004465414FF;17/06/2023;15;0,18;R
ES0021000004465414FF;17/06/2023;16;0,141;R
ES0021000004465414FF;17/06/2023;17;0,162;R
ES0021000004465414FF;17/06/2023;18;0,139;R
ES0021000004465414FF;17/06/2023;19;0,891;R
ES0021000004465414FF;17/06/2023;20;1,438;R
ES0021000004465414FF;17/06/2023;21;0,837;R
ES0021000004465414FF;17/06/2023;22;1,086;R
ES0021000004465414FF;17/06/2023;23;1,035;R
ES0021000004465414FF;17/06/2023;24;0,501;R
ES0021000004465414FF;18/06/2023;1;0,577;R
ES0021000004465414FF;18/06/2023;2;0,319;R
ES0021000004465414FF;18/06/2023;3;0,207;R
ES0021000004465414FF;18/06/2023;4;0,229;R
ES0021000004465414FF;18/06/2023;5;0,186;R
ES0021000004465414FF;18/06/2023;6;0,135;R
ES0021000004465414FF;18/06/2023;7;0,153;R
ES0021000004465414FF;18/06/2023;8;0,157;R
ES0021000004465414FF;18/06/2023;9;0,133;R
ES0021000004465414FF;18/06/2023;10;0,261;R
ES0021000004465414FF;18/06/2023;11;0,263;R
ES0021000004465414FF;18/06/2023;12;0,694;R
ES0021000004465414FF;18/06/2023;13;0,902;R
ES0021000004465414FF;18/06/2023;14;1,774;R
ES0021000004465414FF;18/06/2023;15;1,663;R
ES0021000004465414FF;18/06/2023;16;0,993;R
ES0021000004465414FF;18/06/2023;17;1,02;R
ES0021000004465414FF;18/06/2023;18;1,221;R
ES0021000004465414FF;18/06/2023;19;1,289;R
ES0021000004465414FF;18/06/2023;20;1,045;R
ES0021000004465414FF;18/06/2023;21;0,92;R
ES0021000004465414FF;18/06/2023;22;1,172;R
ES0021000004465414FF;18/06/2023;23;1,584;R
ES0021000004465414FF;18/06/2023;24;1,529;R
ES0021000004465414FF;19/06/2023;1;1,354;R
ES0021000004465414FF;19/06/2023;2;0,796;R
ES0021000004465414FF;19/06/2023;3;0,169;R
ES0021000004465414FF;19/06/2023;4;0,163;R
ES0021000004465414FF;19/06/2023;5;0,166;R
ES0021000004465414FF;19/06/2023;6;0,163;R
ES0021000004465414FF;19/06/2023;7;0,368;R
ES0021000004465414FF;19/06/2023;8;0,311;R
ES0021000004465414FF;19/06/2023;9;0,173;R
ES0021000004465414FF;19/06/2023;10;0,174;R
ES0021000004465414FF;19/06/2023;11;0,466;R
ES0021000004465414FF;19/06/2023;12;0,462;R
ES0021000004465414FF;19/06/2023;13;0,615;R
ES0021000004465414FF;19/06/2023;14;0,649;R
ES0021000004465414FF;19/06/2023;15;0,948;R
ES0021000004465414FF;19/06/2023;16;1,305;R
ES0021000004465414FF;19/06/2023;17;0,755;R
ES0021000004465414FF;19/06/2023;18;0,693;R
ES0021000004465414FF;19/06/2023;19;0,79;R
ES0021000004465414FF;19/06/2023;20;0,522;R
ES0021000004465414FF;19/06/2023;21;1,304;R
ES0021000004465414FF;19/06/2023;22;1,675;R
ES0021000004465414FF;19/06/2023;23;1,693;R
ES0021000004465414FF;19/06/2023;24;1,452;R
ES0021000004465414FF;20/06/2023;1;1,243;R
ES0021000004465414FF;20/06/2023;2;1,084;R
ES0021000004465414FF;20/06/2023;3;0,285;R
ES0021000004465414FF;20/06/2023;4;0,225;R
ES0021000004465414FF;20/06/2023;5;0,198;R
ES0021000004465414FF;20/06/2023;6;0,154;R
ES0021000004465414FF;20/06/2023;7;0,262;R
ES0021000004465414FF;20/06/2023;8;0,305;R
ES0021000004465414FF;20/06/2023;9;0,207;R
ES0021000004465414FF;20/06/2023;10;0,259;R
ES0021000004465414FF;20/06/2023;11;0,382;R
ES0021000004465414FF;20/06/2023;12;0,684;R
ES0021000004465414FF;20/06/2023;13;0,837;R
ES0021000004465414FF;20/06/2023;14;0,944;R
ES0021000004465414FF;20/06/2023;15;0,872;R
ES0021000004465414FF;20/06/2023;16;0,959;R
ES0021000004465414FF;20/06/2023;17;0,549;R
ES0021000004465414FF;20/06/2023;18;0,562;R
ES0021000004465414FF;20/06/2023;19;0,695;R
ES0021000004465414FF;20/06/2023;20;1,267;R
ES0021000004465414FF;20/06/2023;21;1,162;R
ES0021000004465414FF;20/06/2023;22;1,701;R
ES0021000004465414FF;20/06/2023;23;1,564;R
ES0021000004465414FF;20/06/2023;24;1,385;R
ES0021000004465414FF;21/06/2023;1;0,872;R
ES0021000004465414FF;21/06/2023;2;0,34;R
ES0021000004465414FF;21/06/2023;3;0,285;R
ES0021000004465414FF;21/06/2023;4;0,175;R
ES0021000004465414FF;21/06/2023;5;0,183;R
ES0021000004465414FF;21/06/2023;6;0,179;R
ES0021000004465414FF;21/06/2023;7;0,329;R
ES0021000004465414FF;21/06/2023;8;0,312;R
ES0021000004465414FF;21/06/2023;9;0,231;R
ES0021000004465414FF;21/06/2023;10;0,258;R
ES0021000004465414FF;21/06/2023;11;0,292;R
ES0021000004465414FF;21/06/2023;12;0,287;R
ES0021000004465414FF;21/06/2023;13;0,18;R
ES0021000004465414FF;21/06/2023;14;0,232;R
ES0021000004465414FF;21/06/2023;15;0,541;R
ES0021000004465414FF;21/06/2023;16;1,134;R
ES0021000004465414FF;21/06/2023;17;0,676;R
ES0021000004465414FF;21/06/2023;18;0,63;R
ES0021000004465414FF;21/06/2023;19;0,541;R
ES0021000004465414FF;21/06/2023;20;0,878;R
ES0021000004465414FF;21/06/2023;21;1,225;R
ES0021000004465414FF;21/06/2023;22;1,185;R
ES0021000004465414FF;21/06/2023;23;1,079;R
ES0021000004465414FF;21/06/2023;24;0,876;R
ES0021000004465414FF;22/06/2023;1;0,62;R
ES0021000004465414FF;22/06/2023;2;0,595;R
ES0021000004465414FF;22/06/2023;3;0,156;R
ES0021000004465414FF;22/06/2023;4;0,149;R
ES0021000004465414FF;22/06/2023;5;0,23;R
ES0021000004465414FF;22/06/2023;6;0,296;R
ES0021000004465414FF;22/06/2023;7;0,815;R
ES0021000004465414FF;22/06/2023;8;0,694;R
ES0021000004465414FF;22/06/2023;9;0,242;R
ES0021000004465414FF;22/06/2023;10;0,207;R
ES0021000004465414FF;22/06/2023;11;0,255;R
ES0021000004465414FF;22/06/2023;12;0,375;R
ES0021000004465414FF;22/06/2023;13;0,398;R
ES0021000004465414FF;22/06/2023;14;0,373;R
ES0021000004465414FF;22/06/2023;15;0,386;R
ES0021000004465414FF;22/06/2023;16;0,737;R
ES0021000004465414FF;22/06/2023;17;0,796;R
ES0021000004465414FF;22/06/2023;18;0,795;R
ES0021000004465414FF;22/06/2023;19;0,911;R
ES0021000004465414FF;22/06/2023;20;0,565;R
ES0021000004465414FF;22/06/2023;21;0,651;R
ES0021000004465414FF;22/06/2023;22;0,816;R
ES0021000004465414FF;22/06/2023;23;0,809;R
ES0021000004465414FF;22/06/2023;24;0,712;R
ES0021000004465414FF;23/06/2023;1;0,569;R
ES0021000004465414FF;23/06/2023;2;0,686;R
ES0021000004465414FF;23/06/2023;3;0,207;R
ES0021000004465414FF;23/06/2023;4;0,149;R
ES0021000004465414FF;23/06/2023;5;0,217;R
ES0021000004465414FF;23/06/2023;6;0,18;R
ES0021000004465414FF;23/06/2023;7;0,165;R
ES0021000004465414FF;23/06/2023;8;0,349;R
ES0021000004465414FF;23/06/2023;9;0,572;R
ES0021000004465414FF;23/06/2023;10;0,163;R
ES0021000004465414FF;23/06/2023;11;0,546;R
ES0021000004465414FF;23/06/2023;12;1,765;R
ES0021000004465414FF;23/06/2023;13;0,59;R
ES0021000004465414FF;23/06/2023;14;0,325;R
ES0021000004465414FF;23/06/2023;15;0,357;R
ES0021000004465414FF;23/06/2023;16;0,754;R
ES0021000004465414FF;23/06/2023;17;0,738;R
ES0021000004465414FF;23/06/2023;18;0,697;R
ES0021000004465414FF;23/06/2023;19;0,769;R
ES0021000004465414FF;23/06/2023;20;1,052;R
ES0021000004465414FF;23/06/2023;21;0,975;R
ES0021000004465414FF;23/06/2023;22;0,422;R
ES0021000004465414FF;23/06/2023;23;0,519;R
ES0021000004465414FF;23/06/2023;24;0,565;R
ES0021000004465414FF;24/06/2023;1;0,905;R
ES0021000004465414FF;24/06/2023;2;1,177;R
ES0021000004465414FF;24/06/2023;3;0,262;R
ES0021000004465414FF;24/06/2023;4;0,165;R
ES0021000004465414FF;24/06/2023;5;0,15;R
ES0021000004465414FF;24/06/2023;6;0,161;R
ES0021000004465414FF;24/06/2023;7;0,129;R
ES0021000004465414FF;24/06/2023;8;0,143;R
ES0021000004465414FF;24/06/2023;9;0,148;R
ES0021000004465414FF;24/06/2023;10;0,161;R
ES0021000004465414FF;24/06/2023;11;0,126;R
ES0021000004465414FF;24/06/2023;12;0,162;R
ES0021000004465414FF;24/06/2023;13;0,41;R
ES0021000004465414FF;24/06/2023;14;0,536;R
ES0021000004465414FF;24/06/2023;15;0,398;R
ES0021000004465414FF;24/06/2023;16;0,373;R
ES0021000004465414FF;24/06/2023;17;0,501;R
ES0021000004465414FF;24/06/2023;18;0,333;R
ES0021000004465414FF;24/06/2023;19;0,737;R
ES0021000004465414FF;24/06/2023;20;0,764;R
ES0021000004465414FF;24/06/2023;21;0,399;R
ES0021000004465414FF;24/06/2023;22;0,301;R
ES0021000004465414FF;24/06/2023;23;0,377;R
ES0021000004465414FF;24/06/2023;24;0,436;R
ES0021000004465414FF;25/06/2023;1;0,67;R
ES0021000004465414FF;25/06/2023;2;0,982;R
ES0021000004465414FF;25/06/2023;3;0,274;R
ES0021000004465414FF;25/06/2023;4;0,148;R
ES0021000004465414FF;25/06/2023;5;0,144;R
ES0021000004465414FF;25/06/2023;6;0,155;R
ES0021000004465414FF;25/06/2023;7;0,145;R
ES0021000004465414FF;25/06/2023;8;0,135;R
ES0021000004465414FF;25/06/2023;9;0,152;R
ES0021000004465414FF;25/06/2023;10;0,152;R
ES0021000004465414FF;25/06/2023;11;0,133;R
ES0021000004465414FF;25/06/2023;12;0,535;R
ES0021000004465414FF;25/06/2023;13;0,362;R
ES0021000004465414FF;25/06/2023;14;0,452;R
ES0021000004465414FF;25/06/2023;15;0,671;R
ES0021000004465414FF;25/06/2023;16;1,032;R
ES0021000004465414FF;25/06/2023;17;0,883;R
ES0021000004465414FF;25/06/2023;18;0,846;R
ES0021000004465414FF;25/06/2023;19;0,958;R
ES0021000004465414FF;25/06/2023;20;0,848;R
ES0021000004465414FF;25/06/2023;21;1,744;R
ES0021000004465414FF;25/06/2023;22;1,372;R
ES0021000004465414FF;25/06/2023;23;0,951;R
ES0021000004465414FF;25/06/2023;24;1,175;R
ES0021000004465414FF;26/06/2023;1;0,423;R
ES0021000004465414FF;26/06/2023;2;0,193;R
ES0021000004465414FF;26/06/2023;3;0,184;R
ES0021000004465414FF;26/06/2023;4;0,163;R
ES0021000004465414FF;26/06/2023;5;0,163;R
ES0021000004465414FF;26/06/2023;6;0,158;R
ES0021000004465414FF;26/06/2023;7;0,316;R
ES0021000004465414FF;26/06/2023;8;0,35;R
ES0021000004465414FF;26/06/2023;9;0,244;R
ES0021000004465414FF;26/06/2023;10;0,199;R
ES0021000004465414FF;26/06/2023;11;0,155;R
ES0021000004465414FF;26/06/2023;12;0,294;R
ES0021000004465414FF;26/06/2023;13;0,348;R
ES0021000004465414FF;26/06/2023;14;0,598;R
ES0021000004465414FF;26/06/2023;15;0,651;R
ES0021000004465414FF;26/06/2023;16;0,494;R
ES0021000004465414FF;26/06/2023;17;0,517;R
ES0021000004465414FF;26/06/2023;18;0,58;R
ES0021000004465414FF;26/06/2023;19;0,689;R
ES0021000004465414FF;26/06/2023;20;0,774;R
ES0021000004465414FF;26/06/2023;21;1,496;R
ES0021000004465414FF;26/06/2023;22;1,078;R
ES0021000004465414FF;26/06/2023;23;0,953;R
ES0021000004465414FF;26/06/2023;24;0,534;R
ES0021000004465414FF;27/06/2023;1;0,164;R
ES0021000004465414FF;27/06/2023;2;0,163;R
ES0021000004465414FF;27/06/2023;3;0,166;R
ES0021000004465414FF;27/06/2023;4;0,161;R
ES0021000004465414FF;27/06/2023;5;0,153;R
ES0021000004465414FF;27/06/2023;6;0,186;R
ES0021000004465414FF;27/06/2023;7;0,222;R
ES0021000004465414FF;27/06/2023;8;0,298;R
ES0021000004465414FF;27/06/2023;9;0,254;R
ES0021000004465414FF;27/06/2023;10;0,513;R
ES0021000004465414FF;27/06/2023;11;0,867;R
ES0021000004465414FF;27/06/2023;12;1,155;R
ES0021000004465414FF;27/06/2023;13;1,236;R
ES0021000004465414FF;27/06/2023;14;1,247;R
ES0021000004465414FF;27/06/2023;15;1,016;R
ES0021000004465414FF;27/06/2023;16;1,271;R
ES0021000004465414FF;27/06/2023;17;0,55;R
ES0021000004465414FF;27/06/2023;18;1,215;R
ES0021000004465414FF;27/06/2023;19;1,324;R
ES0021000004465414FF;27/06/2023;20;1,183;R
ES0021000004465414FF;27/06/2023;21;1,856;R
ES0021000004465414FF;27/06/2023;22;1,334;R
ES0021000004465414FF;27/06/2023;23;0,945;R
ES0021000004465414FF;27/06/2023;24;0,647;R
ES0021000004465414FF;28/06/2023;1;0,369;R
ES0021000004465414FF;28/06/2023;2;0,149;R
ES0021000004465414FF;28/06/2023;3;0,161;R
ES0021000004465414FF;28/06/2023;4;0,22;R
ES0021000004465414FF;28/06/2023;5;0,216;R
ES0021000004465414FF;28/06/2023;6;0,129;R
ES0021000004465414FF;28/06/2023;7;0,502;R
ES0021000004465414FF;28/06/2023;8;0,35;R
ES0021000004465414FF;28/06/2023;9;0,145;R
ES0021000004465414FF;28/06/2023;10;0,3;R
ES0021000004465414FF;28/06/2023;11;0,28;R
ES0021000004465414FF;28/06/2023;12;0,428;R
ES0021000004465414FF;28/06/2023;13;0,476;R
ES0021000004465414FF;28/06/2023;14;0,522;R
ES0021000004465414FF;28/06/2023;15;0,641;R
ES0021000004465414FF;28/06/2023;16;1,029;R
ES0021000004465414FF;28/06/2023;17;0,563;R
ES0021000004465414FF;28/06/2023;18;1,382;R
ES0021000004465414FF;28/06/2023;19;1,219;R
ES0021000004465414FF;28/06/2023;20;0,685;R
ES0021000004465414FF;28/06/2023;21;1,422;R
ES0021000004465414FF;28/06/2023;22;1,679;R
ES0021000004465414FF;28/06/2023;23;1,067;R
ES0021000004465414FF;28/06/2023;24;0,371;R
ES0021000004465414FF;29/06/2023;1;0,828;R
ES0021000004465414FF;29/06/2023;2;0,485;R
ES0021000004465414FF;29/06/2023;3;0,471;R
ES0021000004465414FF;29/06/2023;4;0,187;R
ES0021000004465414FF;29/06/2023;5;0,166;R
ES0021000004465414FF;29/06/2023;6;0,167;R
ES0021000004465414FF;29/06/2023;7;0,278;R
ES0021000004465414FF;29/06/2023;8;0,293;R
ES0021000004465414FF;29/06/2023;9;0,579;R
ES0021000004465414FF;29/06/2023;10;0,608;R
ES0021000004465414FF;29/06/2023;11;0,532;R
ES0021000004465414FF;29/06/2023;12;0,731;R
ES0021000004465414FF;29/06/2023;13;0,826;R
ES0021000004465414FF;29/06/2023;14;0,771;R
ES0021000004465414FF;29/06/2023;15;0,819;R
ES0021000004465414FF;29/06/2023;16;1,221;R
ES0021000004465414FF;29/06/2023;17;1,204;R
ES0021000004465414FF;29/06/2023;18;1,183;R
ES0021000004465414FF;29/06/2023;19;1,014;R
ES0021000004465414FF;29/06/2023;20;0,901;R
ES0021000004465414FF;29/06/2023;21;1,092;R
ES0021000004465414FF;29/06/2023;22;0,945;R
ES0021000004465414FF;29/06/2023;23;0,733;R
ES0021000004465414FF;29/06/2023;24;0,496;R
ES0021000004465414FF;30/06/2023;1;0,242;R
ES0021000004465414FF;30/06/2023;2;0,187;R
ES0021000004465414FF;30/06/2023;3;0,173;R
ES0021000004465414FF;30/06/2023;4;0,178;R
ES0021000004465414FF;30/06/2023;5;0,158;R
ES0021000004465414FF;30/06/2023;6;0,147;R
ES0021000004465414FF;30/06/2023;7;0,191;R
ES0021000004465414FF;30/06/2023;8;0,335;R
ES0021000004465414FF;30/06/2023;9;0,422;R
ES0021000004465414FF;30/06/2023;10;0,376;R
ES0021000004465414FF;30/06/2023;11;0,676;R
ES0021000004465414FF;30/06/2023;12;0,512;R
ES0021000004465414FF;30/06/2023;13;0,5;R
ES0021000004465414FF;30/06/2023;14;0,562;R
ES0021000004465414FF;30/06/2023;15;0,498;R
ES0021000004465414FF;30/06/2023;16;1,288;R
ES0021000004465414FF;30/06/2023;17;0,823;R
ES0021000004465414FF;30/06/2023;18;0,682;R
ES0021000004465414FF;30/06/2023;19;0,755;R
ES0021000004465414FF;30/06/2023;20;0,903;R
ES0021000004465414FF;30/06/2023;21;0,844;R
ES0021000004465414FF;30/06/2023;22;0,88;R
ES0021000004465414FF;30/06/2023;23;0,477;R
ES0021000004465414FF;30/06/2023;24;0,165;R
ES0021000004465414FF;01/07/2023;1;0,148;R
ES0021000004465414FF;01/07/2023;2;0,131;R
ES0021000004465414FF;01/07/2023;3;0,121;R
ES0021000004465414FF;01/07/2023;4;0,12;R
ES0021000004465414FF;01/07/2023;5;0,122;R
ES0021000004465414FF;01/07/2023;6;0,12;R
ES0021000004465414FF;01/07/2023;7;0,118;R
ES0021000004465414FF;01/07/2023;8;0,117;R
ES0021000004465414FF;01/07/2023;9;0,159;R
ES0021000004465414FF;01/07/2023;10;0,185;R
ES0021000004465414FF;01/07/2023;11;0,136;R
ES0021000004465414FF;01/07/2023;12;0,121;R
ES0021000004465414FF;01/07/2023;13;0,119;R
ES0021000004465414FF;01/07/2023;14;0,118;R
ES0021000004465414FF;01/07/2023;15;0,116;R
ES0021000004465414FF;01/07/2023;16;0,127;R
ES0021000004465414FF;01/07/2023;17;0,122;R
ES0021000004465414FF;01/07/2023;18;0,127;R
ES0021000004465414FF;01/07/2023;19;0,11;R
ES0021000004465414FF;01/07/2023;20;0,116;R
ES0021000004465414FF;01/07/2023;21;0,116;R
ES0021000004465414FF;01/07/2023;22;0,117;R
ES0021000004465414FF;01/07/2023;23;0,192;R
ES0021000004465414FF;01/07/2023;24;0,154;R
ES0021000004465414FF;02/07/2023;1;0,144;R
ES0021000004465414FF;02/07/2023;2;0,121;R
ES0021000004465414FF;02/07/2023;3;0,119;R
ES0021000004465414FF;02/07/2023;4;0,116;R
ES0021000004465414FF;02/07/2023;5;0,117;R
ES0021000004465414FF;02/07/2023;6;0,116;R
ES0021000004465414FF;02/07/2023;7;0,117;R
ES0021000004465414FF;02/07/2023;8;0,117;R
ES0021000004465414FF;02/07/2023;9;0,116;R
ES0021000004465414FF;02/07/2023;10;0,116;R
ES0021000004465414FF;02/07/2023;11;0,117;R
ES0021000004465414FF;02/07/2023;12;0,166;R
ES0021000004465414FF;02/07/2023;13;0,181;R
ES0021000004465414FF;02/07/2023;14;0,124;R
ES0021000004465414FF;02/07/2023;15;0,136;R
ES0021000004465414FF;02/07/2023;16;0,963;R
ES0021000004465414FF;02/07/2023;17;1,112;R
ES0021000004465414FF;02/07/2023;18;0,945;R
ES0021000004465414FF;02/07/2023;19;1,504;R
ES0021000004465414FF;02/07/2023;20;1,296;R
ES0021000004465414FF;02/07/2023;21;0,726;R
ES0021000004465414FF;02/07/2023;22;0,882;R
ES0021000004465414FF;02/07/2023;23;0,756;R
ES0021000004465414FF;02/07/2023;24;0,518;R
ES0021000004465414FF;03/07/2023;1;0,656;R
ES0021000004465414FF;03/07/2023;2;0,216;R
ES0021000004465414FF;03/07/2023;3;0,134;R
ES0021000004465414FF;03/07/2023;4;0,208;R
ES0021000004465414FF;03/07/2023;5;0,128;R
ES0021000004465414FF;03/07/2023;6;0,17;R
ES0021000004465414FF;03/07/2023;7;0,48;R
ES0021000004465414FF;03/07/2023;8;0,364;R
ES0021000004465414FF;03/07/2023;9;0,237;R
ES0021000004465414FF;03/07/2023;10;0,15;R
ES0021000004465414FF;03/07/2023;11;0,209;R
ES0021000004465414FF;03/07/2023;12;0,437;R
ES0021000004465414FF;03/07/2023;13;0,4;R
ES0021000004465414FF;03/07/2023;14;0,41;R
ES0021000004465414FF;03/07/2023;15;0,512;R
ES0021000004465414FF;03/07/2023;16;0,706;R
ES0021000004465414FF;03/07/2023;17;0,58;R
ES0021000004465414FF;03/07/2023;18;0,947;R
ES0021000004465414FF;03/07/2023;19;0,544;R
ES0021000004465414FF;03/07/2023;20;1,133;R
ES0021000004465414FF;03/07/2023;21;1,356;R
ES0021000004465414FF;03/07/2023;22;1,884;R
ES0021000004465414FF;03/07/2023;23;0,991;R
ES0021000004465414FF;03/07/2023;24;0,581;R
ES0021000004465414FF;04/07/2023;1;0,414;R
ES0021000004465414FF;04/07/2023;2;0,217;R
ES0021000004465414FF;04/07/2023;3;0,227;R
ES0021000004465414FF;04/07/2023;4;0,219;R
ES0021000004465414FF;04/07/2023;5;0,175;R
ES0021000004465414FF;04/07/2023;6;0,183;R
ES0021000004465414FF;04/07/2023;7;0,346;R
ES0021000004465414FF;04/07/2023;8;0,331;R
ES0021000004465414FF;04/07/2023;9;0,472;R
ES0021000004465414FF;04/07/2023;10;0,424;R
ES0021000004465414FF;04/07/2023;11;0,559;R
ES0021000004465414FF;04/07/2023;12;0,741;R
ES0021000004465414FF;04/07/2023;13;0,607;R
ES0021000004465414FF;04/07/2023;14;0,757;R
ES0021000004465414FF;04/07/2023;15;1,038;R
ES0021000004465414FF;04/07/2023;16;1,062;R
ES0021000004465414FF;04/07/2023;17;0,907;R
ES0021000004465414FF;04/07/2023;18;1,674;R
ES0021000004465414FF;04/07/2023;19;1,595;R
ES0021000004465414FF;04/07/2023;20;1,269;R
ES0021000004465414FF;04/07/2023;21;1,323;R
ES0021000004465414FF;04/07/2023;22;1,814;R
ES0021000004465414FF;04/07/2023;23;1,144;R
ES0021000004465414FF;04/07/2023;24;1,167;R
ES0021000004465414FF;05/07/2023;1;0,622;R
ES0021000004465414FF;05/07/2023;2;0,36;R
ES0021000004465414FF;05/07/2023;3;0,21;R
ES0021000004465414FF;05/07/2023;4;0,143;R
ES0021000004465414FF;05/07/2023;5;0,202;R
ES0021000004465414FF;05/07/2023;6;0,134;R
ES0021000004465414FF;05/07/2023;7;0,338;R
ES0021000004465414FF;05/07/2023;8;0,242;R
ES0021000004465414FF;05/07/2023;9;0,35;R
ES0021000004465414FF;05/07/2023;10;0,473;R
ES0021000004465414FF;05/07/2023;11;0,746;R
ES0021000004465414FF;05/07/2023;12;0,379;R
