Fecha de la medida;Hora de la medida;Medida de la magnitud activa entrante;Método de obtención
19/07/2023;12;61;R
19/07/2023;13;62;R
19/07/2023;14;66;R
19/07/2023;15;1181;R
19/07/2023;16;781;R
19/07/2023;17;884;R
19/07/2023;18;742;R
19/07/2023;19;361;R
19/07/2023;20;172;R
19/07/2023;21;120;R
19/07/2023;22;77;R
19/07/2023;23;55;R
19/07/2023;24;52;R
20/07/2023;1;56;R
20/07/2023;2;52;R
20/07/2023;3;49;R
20/07/2023;4;57;R
20/07/2023;5;49;R
20/07/2023;6;50;R
20/07/2023;7;49;R
20/07/2023;8;57;R
20/07/2023;9;53;R
20/07/2023;10;49;R
20/07/2023;11;57;R
20/07/2023;12;48;R
20/07/2023;13;50;R
20/07/2023;14;50;R
20/07/2023;15;58;R
20/07/2023;16;52;R
20/07/2023;17;48;R
20/07/2023;18;57;R
20/07/2023;19;50;R
20/07/2023;20;49;R
20/07/2023;21;55;R
20/07/2023;22;49;R
20/07/2023;23;53;R
20/07/2023;24;52;R
21/07/2023;1;51;R
21/07/2023;2;53;R
21/07/2023;3;51;R
21/07/2023;4;53;R
21/07/2023;5;53;R
21/07/2023;6;52;R
21/07/2023;7;51;R
21/07/2023;8;54;R
21/07/2023;9;55;R
21/07/2023;10;50;R
21/07/2023;11;55;R
21/07/2023;12;52;R
21/07/2023;13;50;R
21/07/2023;14;56;R
21/07/2023;15;53;R
21/07/2023;16;49;R
21/07/2023;17;57;R
21/07/2023;18;52;R
21/07/2023;19;48;R
21/07/2023;20;57;R
21/07/2023;21;49;R
21/07/2023;22;52;R
21/07/2023;23;53;R
21/07/2023;24;49;R
22/07/2023;1;54;R
22/07/2023;2;51;R
22/07/2023;3;53;R
22/07/2023;4;53;R
22/07/2023;5;52;R
22/07/2023;6;52;R
22/07/2023;7;54;R
22/07/2023;8;53;R
22/07/2023;9;52;R
22/07/2023;10;56;R
22/07/2023;11;51;R
22/07/2023;12;48;R
22/07/2023;13;57;R
22/07/2023;14;51;R
22/07/2023;15;50;R
22/07/2023;16;57;R
22/07/2023;17;51;R
22/07/2023;18;48;R
22/07/2023;19;57;R
22/07/2023;20;49;R
22/07/2023;21;50;R
22/07/2023;22;54;R
22/07/2023;23;49;R
22/07/2023;24;53;R
23/07/2023;1;50;R
23/07/2023;2;53;R
23/07/2023;3;56;R
23/07/2023;4;92;R
23/07/2023;5;80;R
23/07/2023;6;48;R
23/07/2023;7;56;R
23/07/2023;8;54;R
23/07/2023;9;54;R
23/07/2023;10;53;R
23/07/2023;11;54;R
23/07/2023;12;52;R
23/07/2023;13;52;R
23/07/2023;14;55;R
23/07/2023;15;55;R
23/07/2023;16;50;R
23/07/2023;17;56;R
23/07/2023;18;52;R
23/07/2023;19;49;R
23/07/2023;20;56;R
23/07/2023;21;52;R
23/07/2023;22;49;R
23/07/2023;23;58;R
23/07/2023;24;51;R
24/07/2023;1;49;R
24/07/2023;2;54;R
24/07/2023;3;49;R
24/07/2023;4;54;R
24/07/2023;5;51;R
24/07/2023;6;52;R
24/07/2023;7;53;R
24/07/2023;8;53;R
24/07/2023;9;54;R
24/07/2023;10;54;R
24/07/2023;11;52;R
24/07/2023;12;50;R
24/07/2023;13;55;R
24/07/2023;14;52;R
24/07/2023;15;52;R
24/07/2023;16;56;R
24/07/2023;17;51;R
24/07/2023;18;49;R
24/07/2023;19;57;R
24/07/2023;20;51;R
24/07/2023;21;49;R
24/07/2023;22;57;R
24/07/2023;23;51;R
24/07/2023;24;49;R
25/07/2023;1;55;R
25/07/2023;2;48;R
25/07/2023;3;52;R
25/07/2023;4;50;R
25/07/2023;5;58;R
25/07/2023;6;49;R
25/07/2023;7;49;R
25/07/2023;8;55;R
25/07/2023;9;50;R
25/07/2023;10;53;R
25/07/2023;11;50;R
25/07/2023;12;57;R
25/07/2023;13;51;R
25/07/2023;14;47;R
25/07/2023;15;52;R
25/07/2023;16;56;R
25/07/2023;17;51;R
25/07/2023;18;49;R
25/07/2023;19;49;R
25/07/2023;20;49;R
25/07/2023;21;53;R
25/07/2023;22;53;R
25/07/2023;23;52;R
25/07/2023;24;51;R
26/07/2023;1;48;R
26/07/2023;2;53;R
26/07/2023;3;50;R
26/07/2023;4;53;R
26/07/2023;5;52;R
26/07/2023;6;52;R
26/07/2023;7;51;R
26/07/2023;8;48;R
26/07/2023;9;55;R
26/07/2023;10;51;R
26/07/2023;11;97;R
26/07/2023;12;65;R
26/07/2023;13;59;R
26/07/2023;14;51;R
26/07/2023;15;58;R
26/07/2023;16;51;R
26/07/2023;17;49;R
26/07/2023;18;56;R
26/07/2023;19;51;R
26/07/2023;20;47;R
26/07/2023;21;57;R
26/07/2023;22;48;R
26/07/2023;23;49;R
26/07/2023;24;54;R
27/07/2023;1;48;R
27/07/2023;2;52;R
27/07/2023;3;50;R
27/07/2023;4;50;R
27/07/2023;5;54;R
27/07/2023;6;50;R
27/07/2023;7;53;R
27/07/2023;8;48;R
27/07/2023;9;51;R
27/07/2023;10;48;R
27/07/2023;11;52;R
27/07/2023;12;53;R
27/07/2023;13;50;R
27/07/2023;14;50;R
27/07/2023;15;58;R
27/07/2023;16;51;R
27/07/2023;17;49;R
27/07/2023;18;49;R
27/07/2023;19;55;R
27/07/2023;20;52;R
27/07/2023;21;50;R
27/07/2023;22;57;R
27/07/2023;23;51;R
27/07/2023;24;49;R
28/07/2023;1;56;R
28/07/2023;2;50;R
28/07/2023;3;48;R
28/07/2023;4;53;R
28/07/2023;5;48;R
28/07/2023;6;54;R
28/07/2023;7;49;R
28/07/2023;8;52;R
28/07/2023;9;55;R
28/07/2023;10;50;R
28/07/2023;11;54;R
28/07/2023;12;48;R
28/07/2023;13;57;R
28/07/2023;14;51;R
28/07/2023;15;49;R
28/07/2023;16;50;R
28/07/2023;17;56;R
28/07/2023;18;51;R
28/07/2023;19;48;R
28/07/2023;20;49;R
28/07/2023;21;55;R
28/07/2023;22;52;R
28/07/2023;23;50;R
28/07/2023;24;48;R
29/07/2023;1;53;R
29/07/2023;2;53;R
29/07/2023;3;52;R
29/07/2023;4;55;R
29/07/2023;5;51;R
29/07/2023;6;50;R
29/07/2023;7;56;R
29/07/2023;8;52;R
29/07/2023;9;51;R
29/07/2023;10;56;R
29/07/2023;11;51;R
29/07/2023;12;48;R
29/07/2023;13;57;R
29/07/2023;14;51;R
29/07/2023;15;49;R
29/07/2023;16;58;R
29/07/2023;17;60;R
29/07/2023;18;99;R
29/07/2023;19;62;R
29/07/2023;20;51;R
29/07/2023;21;51;R
29/07/2023;22;58;R
29/07/2023;23;53;R
29/07/2023;24;49;R
30/07/2023;1;57;R
30/07/2023;2;50;R
30/07/2023;3;50;R
30/07/2023;4;54;R
30/07/2023;5;49;R
30/07/2023;6;54;R
30/07/2023;7;50;R
30/07/2023;8;54;R
30/07/2023;9;55;R
30/07/2023;10;52;R
30/07/2023;11;52;R
30/07/2023;12;53;R
30/07/2023;13;52;R
30/07/2023;14;52;R
30/07/2023;15;56;R
30/07/2023;16;53;R
30/07/2023;17;50;R
30/07/2023;18;55;R
30/07/2023;19;52;R
30/07/2023;20;50;R
30/07/2023;21;56;R
30/07/2023;22;52;R
30/07/2023;23;49;R
30/07/2023;24;57;R
31/07/2023;1;53;R
31/07/2023;2;48;R
31/07/2023;3;58;R
31/07/2023;4;49;R
31/07/2023;5;51;R
31/07/2023;6;53;R
31/07/2023;7;51;R
31/07/2023;8;54;R
31/07/2023;9;54;R
31/07/2023;10;52;R
31/07/2023;11;54;R
31/07/2023;12;52;R
31/07/2023;13;52;R
31/07/2023;14;55;R
31/07/2023;15;55;R
31/07/2023;16;50;R
31/07/2023;17;56;R
31/07/2023;18;53;R
31/07/2023;19;49;R
31/07/2023;20;57;R
31/07/2023;21;52;R
31/07/2023;22;49;R
31/07/2023;23;56;R
31/07/2023;24;50;R
01/08/2023;1;53;R
01/08/2023;2;51;R
01/08/2023;3;54;R
01/08/2023;4;53;R
01/08/2023;5;53;R
01/08/2023;6;53;R
01/08/2023;7;55;R
01/08/2023;8;53;R
01/08/2023;9;53;R
01/08/2023;10;55;R
01/08/2023;11;53;R
01/08/2023;12;50;R
01/08/2023;13;56;R
01/08/2023;14;52;R
01/08/2023;15;49;R
01/08/2023;16;55;R
01/08/2023;17;50;R
01/08/2023;18;47;R
01/08/2023;19;54;R
01/08/2023;20;48;R
01/08/2023;21;51;R
01/08/2023;22;49;R
01/08/2023;23;52;R
01/08/2023;24;81;R
02/08/2023;1;84;R
02/08/2023;2;55;R
02/08/2023;3;52;R
02/08/2023;4;50;R
02/08/2023;5;57;R
02/08/2023;6;50;R
02/08/2023;7;49;R
02/08/2023;8;54;R
02/08/2023;9;50;R
02/08/2023;10;52;R
02/08/2023;11;50;R
02/08/2023;12;52;R
02/08/2023;13;52;R
02/08/2023;14;51;R
02/08/2023;15;52;R
02/08/2023;16;52;R
02/08/2023;17;52;R
02/08/2023;18;49;R
02/08/2023;19;54;R
02/08/2023;20;51;R
02/08/2023;21;48;R
02/08/2023;22;55;R
02/08/2023;23;51;R
02/08/2023;24;48;R
03/08/2023;1;55;R
03/08/2023;2;50;R
03/08/2023;3;48;R
03/08/2023;4;55;R
03/08/2023;5;50;R
03/08/2023;6;47;R
03/08/2023;7;56;R
03/08/2023;8;47;R
03/08/2023;9;51;R
03/08/2023;10;51;R
03/08/2023;11;47;R
03/08/2023;12;52;R
03/08/2023;13;49;R
03/08/2023;14;51;R
03/08/2023;15;53;R
03/08/2023;16;51;R
03/08/2023;17;49;R
03/08/2023;18;53;R
03/08/2023;19;50;R
03/08/2023;20;48;R
03/08/2023;21;54;R
03/08/2023;22;50;R
03/08/2023;23;47;R
03/08/2023;24;54;R
04/08/2023;1;49;R
04/08/2023;2;46;R
04/08/2023;3;54;R
04/08/2023;4;46;R
04/08/2023;5;50;R
04/08/2023;6;49;R
04/08/2023;7;48;R
04/08/2023;8;51;R
04/08/2023;9;49;R
04/08/2023;10;51;R
04/08/2023;11;48;R
04/08/2023;12;50;R
04/08/2023;13;48;R
04/08/2023;14;50;R
04/08/2023;15;49;R
04/08/2023;16;46;R
04/08/2023;17;48;R
04/08/2023;18;48;R
04/08/2023;19;52;R
04/08/2023;20;47;R
04/08/2023;21;50;R
04/08/2023;22;49;R
04/08/2023;23;49;R
04/08/2023;24;47;R
05/08/2023;1;54;R
05/08/2023;2;48;R
05/08/2023;3;45;R
05/08/2023;4;47;R
05/08/2023;5;46;R
05/08/2023;6;74;R
05/08/2023;7;87;R
05/08/2023;8;54;R
05/08/2023;9;50;R
05/08/2023;10;49;R
05/08/2023;11;50;R
05/08/2023;12;47;R
05/08/2023;13;51;R
05/08/2023;14;48;R
05/08/2023;15;49;R
05/08/2023;16;46;R
05/08/2023;17;46;R
05/08/2023;18;52;R
05/08/2023;19;47;R
05/08/2023;20;47;R
05/08/2023;21;47;R
05/08/2023;22;45;R
05/08/2023;23;52;R
05/08/2023;24;48;R
06/08/2023;1;46;R
06/08/2023;2;46;R
06/08/2023;3;49;R
06/08/2023;4;49;R
06/08/2023;5;47;R
06/08/2023;6;47;R
06/08/2023;7;46;R
06/08/2023;8;51;R
06/08/2023;9;49;R
06/08/2023;10;48;R
06/08/2023;11;46;R
06/08/2023;12;46;R
06/08/2023;13;51;R
06/08/2023;14;47;R
06/08/2023;15;50;R
06/08/2023;16;46;R
06/08/2023;17;46;R
06/08/2023;18;51;R
06/08/2023;19;48;R
06/08/2023;20;47;R
06/08/2023;21;47;R
06/08/2023;22;45;R
06/08/2023;23;52;R
06/08/2023;24;48;R
07/08/2023;1;49;R
07/08/2023;2;47;R
07/08/2023;3;50;R
07/08/2023;4;47;R
07/08/2023;5;45;R
07/08/2023;6;48;R
07/08/2023;7;50;R
07/08/2023;8;48;R
07/08/2023;9;48;R
07/08/2023;10;47;R
07/08/2023;11;46;R
07/08/2023;12;51;R
07/08/2023;13;48;R
07/08/2023;14;47;R
07/08/2023;15;48;R
07/08/2023;16;46;R
07/08/2023;17;50;R
07/08/2023;18;48;R
07/08/2023;19;48;R
07/08/2023;20;47;R
07/08/2023;21;46;R
07/08/2023;22;46;R
07/08/2023;23;52;R
07/08/2023;24;47;R
08/08/2023;1;47;R
08/08/2023;2;47;R
08/08/2023;3;49;R
08/08/2023;4;47;R
08/08/2023;5;50;R
08/08/2023;6;52;R
08/08/2023;7;45;R
08/08/2023;8;47;R
08/08/2023;9;48;R
08/08/2023;10;87;R
08/08/2023;11;76;R
08/08/2023;12;46;R
08/08/2023;13;52;R
08/08/2023;14;52;R
08/08/2023;15;50;R
08/08/2023;16;51;R
08/08/2023;17;51;R
08/08/2023;18;50;R
08/08/2023;19;49;R
08/08/2023;20;51;R
08/08/2023;21;50;R
08/08/2023;22;47;R
08/08/2023;23;53;R
08/08/2023;24;49;R
09/08/2023;1;47;R
09/08/2023;2;53;R
09/08/2023;3;49;R
09/08/2023;4;46;R
09/08/2023;5;54;R
09/08/2023;6;49;R
09/08/2023;7;46;R
09/08/2023;8;54;R
09/08/2023;9;50;R
09/08/2023;10;46;R
09/08/2023;11;55;R
09/08/2023;12;48;R
09/08/2023;13;46;R
09/08/2023;14;56;R
09/08/2023;15;49;R
09/08/2023;16;46;R
09/08/2023;17;55;R
09/08/2023;18;47;R
09/08/2023;19;50;R
09/08/2023;20;50;R
09/08/2023;21;49;R
09/08/2023;22;52;R
09/08/2023;23;50;R
09/08/2023;24;52;R
10/08/2023;1;51;R
10/08/2023;2;52;R
10/08/2023;3;50;R
10/08/2023;4;53;R
10/08/2023;5;51;R
10/08/2023;6;49;R
10/08/2023;7;54;R
10/08/2023;8;50;R
10/08/2023;9;50;R
10/08/2023;10;55;R
10/08/2023;11;51;R
10/08/2023;12;47;R
10/08/2023;13;55;R
10/08/2023;14;48;R
10/08/2023;15;51;R
10/08/2023;16;51;R
10/08/2023;17;49;R
10/08/2023;18;52;R
10/08/2023;19;50;R
10/08/2023;20;52;R
10/08/2023;21;52;R
10/08/2023;22;53;R
10/08/2023;23;50;R
10/08/2023;24;53;R
11/08/2023;1;52;R
11/08/2023;2;49;R
11/08/2023;3;54;R
11/08/2023;4;51;R
11/08/2023;5;49;R
11/08/2023;6;54;R
11/08/2023;7;52;R
11/08/2023;8;47;R
11/08/2023;9;58;R
11/08/2023;10;51;R
11/08/2023;11;47;R
11/08/2023;12;56;R
11/08/2023;13;49;R
11/08/2023;14;48;R
11/08/2023;15;55;R
11/08/2023;16;66;R
11/08/2023;17;95;R
11/08/2023;18;61;R
11/08/2023;19;51;R
11/08/2023;20;50;R
11/08/2023;21;57;R
11/08/2023;22;53;R
11/08/2023;23;50;R
11/08/2023;24;56;R
12/08/2023;1;53;R
12/08/2023;2;49;R
12/08/2023;3;55;R
12/08/2023;4;53;R
12/08/2023;5;49;R
12/08/2023;6;56;R
12/08/2023;7;52;R
12/08/2023;8;48;R
12/08/2023;9;58;R
12/08/2023;10;52;R
12/08/2023;11;48;R
12/08/2023;12;57;R
12/08/2023;13;50;R
12/08/2023;14;49;R
12/08/2023;15;58;R
12/08/2023;16;49;R
12/08/2023;17;52;R
12/08/2023;18;53;R
12/08/2023;19;51;R
12/08/2023;20;53;R
12/08/2023;21;52;R
12/08/2023;22;53;R
12/08/2023;23;52;R
12/08/2023;24;53;R
13/08/2023;1;53;R
13/08/2023;2;52;R
13/08/2023;3;54;R
13/08/2023;4;52;R
13/08/2023;5;53;R
13/08/2023;6;54;R
13/08/2023;7;51;R
13/08/2023;8;54;R
13/08/2023;9;56;R
13/08/2023;10;50;R
13/08/2023;11;54;R
13/08/2023;12;54;R
13/08/2023;13;50;R
13/08/2023;14;55;R
13/08/2023;15;55;R
13/08/2023;16;50;R
13/08/2023;17;55;R
13/08/2023;18;53;R
13/08/2023;19;51;R
13/08/2023;20;55;R
13/08/2023;21;54;R
13/08/2023;22;50;R
13/08/2023;23;55;R
13/08/2023;24;53;R
14/08/2023;1;50;R
14/08/2023;2;56;R
14/08/2023;3;53;R
14/08/2023;4;50;R
14/08/2023;5;56;R
14/08/2023;6;53;R
14/08/2023;7;49;R
14/08/2023;8;56;R
14/08/2023;9;56;R
14/08/2023;10;48;R
14/08/2023;11;57;R
14/08/2023;12;52;R
14/08/2023;13;48;R
14/08/2023;14;58;R
14/08/2023;15;52;R
14/08/2023;16;50;R
14/08/2023;17;57;R
14/08/2023;18;53;R
14/08/2023;19;50;R
14/08/2023;20;59;R
14/08/2023;21;98;R
14/08/2023;22;65;R
14/08/2023;23;57;R
14/08/2023;24;55;R
15/08/2023;1;52;R
15/08/2023;2;54;R
15/08/2023;3;55;R
15/08/2023;4;53;R
15/08/2023;5;52;R
15/08/2023;6;55;R
15/08/2023;7;52;R
15/08/2023;8;53;R
15/08/2023;9;56;R
15/08/2023;10;52;R
15/08/2023;11;53;R
15/08/2023;12;54;R
15/08/2023;13;53;R
15/08/2023;14;54;R
15/08/2023;15;54;R
15/08/2023;16;51;R
15/08/2023;17;55;R
15/08/2023;18;53;R
15/08/2023;19;51;R
15/08/2023;20;55;R
15/08/2023;21;53;R
15/08/2023;22;50;R
15/08/2023;23;55;R
15/08/2023;24;53;R
16/08/2023;1;50;R
16/08/2023;2;56;R
16/08/2023;3;52;R
16/08/2023;4;50;R
16/08/2023;5;56;R
16/08/2023;6;53;R
16/08/2023;7;49;R
16/08/2023;8;56;R
16/08/2023;9;54;R
16/08/2023;10;50;R
16/08/2023;11;56;R
16/08/2023;12;52;R
16/08/2023;13;48;R
16/08/2023;14;57;R
16/08/2023;15;53;R
16/08/2023;16;50;R
16/08/2023;17;56;R
16/08/2023;18;50;R
16/08/2023;19;52;R
16/08/2023;20;54;R
16/08/2023;21;50;R
16/08/2023;22;53;R
16/08/2023;23;53;R
16/08/2023;24;53;R
17/08/2023;1;53;R
17/08/2023;2;52;R
17/08/2023;3;52;R
17/08/2023;4;53;R
17/08/2023;5;52;R
17/08/2023;6;53;R
17/08/2023;7;53;R
17/08/2023;8;52;R
17/08/2023;9;55;R
17/08/2023;10;52;R
17/08/2023;11;53;R
17/08/2023;12;52;R
17/08/2023;13;52;R
17/08/2023;14;54;R
17/08/2023;15;54;R
17/08/2023;16;53;R
17/08/2023;17;54;R
17/08/2023;18;51;R
17/08/2023;19;54;R
17/08/2023;20;54;R
17/08/2023;21;50;R
17/08/2023;22;55;R
17/08/2023;23;54;R
17/08/2023;24;94;R
18/08/2023;1;66;R
18/08/2023;2;59;R
18/08/2023;3;55;R
18/08/2023;4;53;R
18/08/2023;5;53;R
18/08/2023;6;54;R
18/08/2023;7;54;R
18/08/2023;8;52;R
18/08/2023;9;57;R
18/08/2023;10;51;R
18/08/2023;11;54;R
18/08/2023;12;54;R
18/08/2023;13;51;R
18/08/2023;14;54;R
18/08/2023;15;56;R
18/08/2023;16;50;R
18/08/2023;17;55;R
18/08/2023;18;53;R
18/08/2023;19;50;R
18/08/2023;20;56;R
18/08/2023;21;53;R
18/08/2023;22;50;R
18/08/2023;23;56;R
18/08/2023;24;53;R
19/08/2023;1;50;R
19/08/2023;2;56;R
19/08/2023;3;53;R
19/08/2023;4;49;R
19/08/2023;5;56;R
19/08/2023;6;53;R
19/08/2023;7;49;R
19/08/2023;8;56;R
19/08/2023;9;54;R
19/08/2023;10;49;R
19/08/2023;11;56;R
19/08/2023;12;50;R
19/08/2023;13;51;R
19/08/2023;14;53;R
19/08/2023;15;53;R
19/08/2023;16;53;R
19/08/2023;17;53;R
19/08/2023;18;53;R
19/08/2023;19;53;R
19/08/2023;20;54;R
19/08/2023;21;52;R
19/08/2023;22;53;R
19/08/2023;23;54;R
19/08/2023;24;52;R
20/08/2023;1;53;R
20/08/2023;2;55;R
20/08/2023;3;50;R
20/08/2023;4;54;R
20/08/2023;5;54;R
20/08/2023;6;51;R
20/08/2023;7;54;R
20/08/2023;8;54;R
20/08/2023;9;52;R
20/08/2023;10;55;R
20/08/2023;11;54;R
20/08/2023;12;50;R
20/08/2023;13;55;R
20/08/2023;14;53;R
20/08/2023;15;52;R
20/08/2023;16;56;R
20/08/2023;17;53;R
20/08/2023;18;50;R
20/08/2023;19;57;R
20/08/2023;20;54;R
20/08/2023;21;49;R
20/08/2023;22;58;R
20/08/2023;23;54;R
20/08/2023;24;49;R
21/08/2023;1;57;R
21/08/2023;2;53;R
21/08/2023;3;55;R
21/08/2023;4;103;R
21/08/2023;5;65;R
21/08/2023;6;55;R
21/08/2023;7;56;R
21/08/2023;8;56;R
21/08/2023;9;57;R
21/08/2023;10;51;R
21/08/2023;11;49;R
21/08/2023;12;55;R
21/08/2023;13;54;R
21/08/2023;14;58;R
21/08/2023;15;54;R
21/08/2023;16;53;R
21/08/2023;17;59;R
21/08/2023;18;52;R
21/08/2023;19;52;R
21/08/2023;20;58;R
21/08/2023;21;54;R
21/08/2023;22;51;R
21/08/2023;23;58;R
21/08/2023;24;55;R
22/08/2023;1;50;R
22/08/2023;2;58;R
22/08/2023;3;53;R
22/08/2023;4;51;R
22/08/2023;5;58;R
22/08/2023;6;55;R
22/08/2023;7;49;R
22/08/2023;8;58;R
22/08/2023;9;57;R
22/08/2023;10;50;R
22/08/2023;11;57;R
22/08/2023;12;55;R
22/08/2023;13;49;R
22/08/2023;14;58;R
22/08/2023;15;57;R
22/08/2023;16;50;R
22/08/2023;17;58;R
22/08/2023;18;55;R
22/08/2023;19;51;R
22/08/2023;20;58;R
22/08/2023;21;55;R
22/08/2023;22;51;R
22/08/2023;23;57;R
22/08/2023;24;55;R
23/08/2023;1;52;R
23/08/2023;2;56;R
23/08/2023;3;56;R
23/08/2023;4;52;R
23/08/2023;5;55;R
23/08/2023;6;56;R
23/08/2023;7;53;R
23/08/2023;8;54;R
23/08/2023;9;57;R
23/08/2023;10;54;R
23/08/2023;11;54;R
23/08/2023;12;55;R
23/08/2023;13;55;R
23/08/2023;14;55;R
23/08/2023;15;61;R
23/08/2023;16;53;R
23/08/2023;17;53;R
23/08/2023;18;60;R
23/08/2023;19;55;R
23/08/2023;20;51;R
23/08/2023;21;58;R
23/08/2023;22;56;R
23/08/2023;23;56;R
23/08/2023;24;56;R
24/08/2023;1;56;R
24/08/2023;2;56;R
24/08/2023;3;56;R
24/08/2023;4;55;R
24/08/2023;5;93;R
24/08/2023;6;83;R
24/08/2023;7;56;R
24/08/2023;8;60;R
24/08/2023;9;58;R
24/08/2023;10;59;R
24/08/2023;11;59;R
24/08/2023;12;57;R
24/08/2023;13;56;R
24/08/2023;14;57;R
24/08/2023;15;58;R
24/08/2023;16;57;R
24/08/2023;17;56;R
24/08/2023;18;56;R
24/08/2023;19;56;R
24/08/2023;20;56;R
24/08/2023;21;56;R
24/08/2023;22;56;R
24/08/2023;23;58;R
24/08/2023;24;60;R
25/08/2023;1;57;R
25/08/2023;2;56;R
25/08/2023;3;57;R
25/08/2023;4;56;R
25/08/2023;5;56;R
25/08/2023;6;56;R
25/08/2023;7;56;R
25/08/2023;8;56;R
25/08/2023;9;58;R
25/08/2023;10;55;R
25/08/2023;11;56;R
25/08/2023;12;56;R
25/08/2023;13;55;R
25/08/2023;14;56;R
25/08/2023;15;60;R
25/08/2023;16;57;R
25/08/2023;17;58;R
25/08/2023;18;57;R
25/08/2023;19;60;R
25/08/2023;20;56;R
25/08/2023;21;57;R
25/08/2023;22;56;R
25/08/2023;23;56;R
25/08/2023;24;57;R
26/08/2023;1;56;R
26/08/2023;2;56;R
26/08/2023;3;56;R
26/08/2023;4;55;R
26/08/2023;5;56;R
26/08/2023;6;56;R
26/08/2023;7;56;R
26/08/2023;8;56;R
26/08/2023;9;58;R
26/08/2023;10;55;R
26/08/2023;11;56;R
26/08/2023;12;57;R
26/08/2023;13;55;R
26/08/2023;14;57;R
26/08/2023;15;58;R
26/08/2023;16;56;R
26/08/2023;17;56;R
26/08/2023;18;56;R
26/08/2023;19;56;R
26/08/2023;20;56;R
26/08/2023;21;57;R
26/08/2023;22;56;R
26/08/2023;23;56;R
26/08/2023;24;54;R
27/08/2023;1;55;R
27/08/2023;2;60;R
27/08/2023;3;55;R
27/08/2023;4;50;R
27/08/2023;5;58;R
27/08/2023;6;54;R
27/08/2023;7;51;R
27/08/2023;8;57;R
27/08/2023;9;97;R
27/08/2023;10;67;R
27/08/2023;11;59;R
27/08/2023;12;55;R
27/08/2023;13;54;R
27/08/2023;14;53;R
27/08/2023;15;57;R
27/08/2023;16;53;R
27/08/2023;17;54;R
27/08/2023;18;53;R
27/08/2023;19;53;R
27/08/2023;20;53;R
27/08/2023;21;52;R
27/08/2023;22;53;R
27/08/2023;23;53;R
27/08/2023;24;53;R
28/08/2023;1;50;R
28/08/2023;2;53;R
28/08/2023;3;50;R
28/08/2023;4;53;R
28/08/2023;5;52;R
28/08/2023;6;51;R
28/08/2023;7;52;R
28/08/2023;8;51;R
28/08/2023;9;53;R
28/08/2023;10;51;R
28/08/2023;11;52;R
28/08/2023;12;50;R
28/08/2023;13;50;R
28/08/2023;14;52;R
28/08/2023;15;53;R
28/08/2023;16;49;R
28/08/2023;17;54;R
28/08/2023;18;50;R
28/08/2023;19;49;R
28/08/2023;20;54;R
28/08/2023;21;50;R
28/08/2023;22;48;R
28/08/2023;23;59;R
28/08/2023;24;134;R
29/08/2023;1;107;R
29/08/2023;2;111;R
29/08/2023;3;81;R
29/08/2023;4;65;R
29/08/2023;5;50;R
29/08/2023;6;53;R
29/08/2023;7;51;R
29/08/2023;8;49;R
29/08/2023;9;96;R
29/08/2023;10;346;R
29/08/2023;11;145;R
29/08/2023;12;128;R
29/08/2023;13;221;R
29/08/2023;14;89;R
29/08/2023;15;1500;R
29/08/2023;16;372;R
29/08/2023;17;559;R
29/08/2023;18;547;R
29/08/2023;19;931;R
29/08/2023;20;449;R
29/08/2023;21;929;R
29/08/2023;22;290;R
29/08/2023;23;351;R
29/08/2023;24;494;R
30/08/2023;1;74;R
30/08/2023;2;62;R
30/08/2023;3;58;R
30/08/2023;4;53;R
30/08/2023;5;50;R
30/08/2023;6;50;R
30/08/2023;7;51;R
30/08/2023;8;61;R
30/08/2023;9;520;R
30/08/2023;10;156;R
30/08/2023;11;124;R
30/08/2023;12;245;R
30/08/2023;13;615;R
30/08/2023;14;137;R
30/08/2023;15;685;R
30/08/2023;16;440;R
30/08/2023;17;503;R
30/08/2023;18;243;R
30/08/2023;19;787;R
30/08/2023;20;523;R
30/08/2023;21;357;R
30/08/2023;22;298;R
30/08/2023;23;487;R
30/08/2023;24;90;R
31/08/2023;1;53;R
31/08/2023;2;53;R
31/08/2023;3;52;R
31/08/2023;4;54;R
31/08/2023;5;52;R
31/08/2023;6;53;R
31/08/2023;7;52;R
31/08/2023;8;139;R
31/08/2023;9;262;R
31/08/2023;10;94;R
31/08/2023;11;68;R
31/08/2023;12;76;R
31/08/2023;13;59;R
31/08/2023;14;304;R
31/08/2023;15;470;R
31/08/2023;16;375;R
31/08/2023;17;899;R
31/08/2023;18;299;R
31/08/2023;19;252;R
31/08/2023;20;301;R
31/08/2023;21;470;R
31/08/2023;22;448;R
31/08/2023;23;132;R
31/08/2023;24;80;R
01/09/2023;1;63;R
01/09/2023;2;62;R
01/09/2023;3;58;R
01/09/2023;4;53;R
01/09/2023;5;59;R
01/09/2023;6;53;R
01/09/2023;7;49;R
01/09/2023;8;130;R
01/09/2023;9;249;R
01/09/2023;10;103;R
01/09/2023;11;52;R
01/09/2023;12;51;R
01/09/2023;13;51;R
01/09/2023;14;52;R
01/09/2023;15;639;R
01/09/2023;16;152;R
01/09/2023;17;79;R
01/09/2023;18;165;R
01/09/2023;19;126;R
01/09/2023;20;129;R
01/09/2023;21;127;R
01/09/2023;22;117;R
01/09/2023;23;170;R
01/09/2023;24;101;R
02/09/2023;1;67;R
02/09/2023;2;63;R
02/09/2023;3;69;R
02/09/2023;4;67;R
