time;P;G(i);H_sun;T2m;WS10m;Int
2018-03-17 08:10:00;49.18;70.98;18.99;1.5;3.38;0.0
2018-03-17 09:10:00;48.349999999999994;70.06;29.34;1.51;2.69;0.0
2018-03-17 10:10:00;43.58;64.53;38.32;1.54;2.55;0.0
2018-03-17 11:10:00;257.1;301.55;44.99;1.45;2.14;0.0
2018-03-17 12:10:00;586.42;686.7;48.13;1.87;1.72;0.0
2018-03-17 13:10:00;836.01;1007.5;46.93;4.63;2.69;0.0
2018-03-17 14:10:00;593.64;697.08;41.72;7.21;3.93;0.0
2018-03-17 15:10:00;474.48;556.35;33.66;8.41;4.21;0.0
2018-03-17 16:10:00;362.63;432.42;23.83;8.8;4.0;0.0
2018-03-17 17:10:00;126.21;173.79;13.02;8.69;3.45;0.0
2018-03-17 18:10:00;0.0;0.0;0.0;7.66;2.62;0.0
2018-03-17 19:10:00;0.0;0.0;0.0;6.51;1.86;0.0
2018-03-17 20:10:00;0.0;0.0;0.0;5.42;1.66;0.0
2018-03-17 21:10:00;0.0;0.0;0.0;4.47;1.59;0.0
2018-03-17 22:10:00;0.0;0.0;0.0;3.69;1.38;0.0
2018-03-17 23:10:00;0.0;0.0;0.0;2.79;1.45;0.0
2018-03-18 00:10:00;0.0;0.0;0.0;1.9;1.59;0.0
2018-03-18 01:10:00;0.0;0.0;0.0;1.23;1.72;0.0
2018-03-18 02:10:00;0.0;0.0;0.0;0.83;1.79;0.0
2018-03-18 03:10:00;0.0;0.0;0.0;0.51;1.79;0.0
2018-03-18 04:10:00;0.0;0.0;0.0;0.19;1.79;0.0
2018-03-18 05:10:00;0.0;0.0;0.0;-0.04;1.79;0.0
2018-03-18 06:10:00;0.0;0.0;0.0;-0.11;1.66;0.0
2018-03-18 07:10:00;64.28;93.74;8.22;0.25;1.31;0.0
2018-03-18 08:10:00;385.73;456.33;19.32;3.28;1.38;0.0
2018-03-18 09:10:00;519.1;607.14;29.69;5.74;2.69;0.0
2018-03-18 10:10:00;694.45;825.56;38.7;7.37;3.38;0.0
2018-03-18 11:10:00;870.32;1059.94;45.39;8.6;3.72;0.0
2018-03-18 12:10:00;912.13;1123.24;48.53;9.62;3.79;0.0
2018-03-18 13:10:00;829.47;1015.07;47.3;10.26;3.72;0.0
2018-03-18 14:10:00;694.99;837.32;42.04;10.76;3.86;0.0
2018-03-18 15:10:00;484.91;575.85;33.93;10.9;4.14;0.0
2018-03-18 16:10:00;354.75999999999993;426.74;24.07;10.78;4.21;0.0
2018-03-18 17:10:00;157.9499999999999;220.67;13.24;10.19;3.72;0.0
2018-03-18 18:10:00;0.0;0.0;0.0;8.91;2.83;0.0
2018-03-18 19:10:00;0.0;0.0;0.0;7.32;2.41;0.0
2018-03-18 20:10:00;0.0;0.0;0.0;6.08;2.14;0.0
2018-03-18 21:10:00;0.0;0.0;0.0;4.99;2.07;0.0
2018-03-18 22:10:00;0.0;0.0;0.0;3.98;2.0;0.0
2018-03-18 23:10:00;0.0;0.0;0.0;3.16;1.93;0.0
2018-03-19 00:10:00;0.0;0.0;0.0;2.58;1.93;0.0
2018-03-19 01:10:00;0.0;0.0;0.0;2.09;1.93;0.0
2018-03-19 02:10:00;0.0;0.0;0.0;1.46;1.86;0.0
2018-03-19 03:10:00;0.0;0.0;0.0;0.81;1.66;0.0
2018-03-19 04:10:00;0.0;0.0;0.0;0.23;1.59;0.0
2018-03-19 05:10:00;0.0;0.0;0.0;-0.08;1.52;0.0
2018-03-19 06:10:00;0.0;0.0;0.0;-0.27;1.59;0.0
2018-03-19 07:10:00;48.64;73.38;8.54;1.23;2.07;0.0
2018-03-19 08:10:00;151.66;186.45;19.64;3.28;2.76;0.0
2018-03-19 09:10:00;92.19;120.76;30.03;4.51;4.34;0.0
2018-03-19 10:10:00;81.38;108.78;39.07;5.08;5.45;0.0
2018-03-19 11:10:00;133.48;166.86;45.78;4.73;4.41;0.0
2018-03-19 12:10:00;104.75;134.59;48.93;4.3;5.03;0.0
2018-03-19 13:10:00;63.61;88.5;47.66;4.58;4.0;0.0
2018-03-19 14:10:00;352.19;412.66;42.36;5.95;3.52;0.0
2018-03-19 15:10:00;621.33;733.05;34.19;7.64;3.38;0.0
2018-03-19 16:10:00;242.52;291.47;24.3;7.87;4.9;0.0
2018-03-19 17:10:00;148.9;203.69;13.44;6.88;5.79;0.0
2018-03-19 18:10:00;0.0;0.0;0.0;5.24;5.38;0.0
2018-03-19 19:10:00;0.0;0.0;0.0;4.37;4.21;0.0
2018-03-19 20:10:00;0.0;0.0;0.0;3.55;4.0;0.0
2018-03-19 21:10:00;0.0;0.0;0.0;2.87;4.0;0.0
2018-03-19 22:10:00;0.0;0.0;0.0;2.32;3.86;0.0
2018-03-19 23:10:00;0.0;0.0;0.0;1.84;3.59;0.0
2018-03-20 00:10:00;0.0;0.0;0.0;1.54;3.31;0.0
2018-03-20 01:10:00;0.0;0.0;0.0;1.21;3.1;0.0
2018-03-20 02:10:00;0.0;0.0;0.0;1.0;3.17;0.0
2018-03-20 03:10:00;0.0;0.0;0.0;0.98;3.38;0.0
2018-03-20 04:10:00;0.0;0.0;0.0;0.78;3.45;0.0
2018-03-20 05:10:00;0.0;0.0;0.0;0.76;3.52;0.0
2018-03-20 06:10:00;0.0;0.0;0.0;0.73;3.38;0.0
2018-03-20 07:10:00;118.27;165.13;8.86;0.97;1.86;0.0
2018-03-20 08:10:00;404.05;472.69;19.97;2.29;2.21;0.0
2018-03-20 09:10:00;500.78000000000003;575.65;30.38;3.77;3.72;0.0
2018-03-20 10:10:00;581.92;671.99;39.45;5.04;4.69;0.0
2018-03-20 11:10:00;270.96999999999997;320.61;46.18;6.13;4.9;0.0
2018-03-20 12:10:00;590.71;686.74;49.33;6.65;5.59;0.0
2018-03-20 13:10:00;758.53;889.99;48.03;7.03;5.79;0.0
2018-03-20 14:10:00;642.25;746.02;42.67;7.41;6.28;0.0
2018-03-20 15:10:00;599.43;695.05;34.46;7.88;6.28;0.0
2018-03-20 16:10:00;324.4599999999999;383.03;24.53;7.47;6.07;0.0
2018-03-20 17:10:00;147.77;200.72;13.65;6.39;5.59;0.0
2018-03-20 18:10:00;0.0;0.0;0.0;4.98;4.83;0.0
2018-03-20 19:10:00;0.0;0.0;0.0;4.38;4.55;0.0
2018-03-20 20:10:00;0.0;0.0;0.0;3.33;4.62;0.0
2018-03-20 21:10:00;0.0;0.0;0.0;2.45;4.69;0.0
2018-03-20 22:10:00;0.0;0.0;0.0;1.53;4.48;0.0
2018-03-20 23:10:00;0.0;0.0;0.0;1.01;3.86;0.0
2018-03-21 00:10:00;0.0;0.0;0.0;0.82;3.38;0.0
2018-03-21 01:10:00;0.0;0.0;0.0;0.94;3.17;0.0
2018-03-21 02:10:00;0.0;0.0;0.0;0.82;3.03;0.0
2018-03-21 03:10:00;0.0;0.0;0.0;1.11;3.17;0.0
2018-03-21 04:10:00;0.0;0.0;0.0;1.18;3.17;0.0
2018-03-21 05:10:00;0.0;0.0;0.0;1.32;3.17;0.0
2018-03-21 06:10:00;0.0;0.0;0.0;1.52;3.1;0.0
2018-03-21 07:10:00;134.44;186.88;9.18;2.11;3.17;0.0
2018-03-21 08:10:00;406.57;475.47;20.3;3.41;3.03;0.0
2018-03-21 09:10:00;646.67;745.05;30.73;4.47;4.69;0.0
2018-03-21 10:10:00;815.55;956.71;39.82;5.78;5.03;0.0
2018-03-21 11:10:00;903.2099999999999;1079.67;46.58;7.11;5.03;0.0
2018-03-21 12:10:00;956.56;1159.93;49.73;8.44;4.97;0.0
2018-03-21 13:10:00;894.93;1082.15;48.4;9.4;5.03;0.0
2018-03-21 14:10:00;810.79;967.83;42.99;9.76;5.38;0.0
2018-03-21 15:10:00;647.04;762.29;34.72;9.71;5.31;0.0
2018-03-21 16:10:00;428.17;509.13;24.76;9.28;5.17;0.0
2018-03-21 17:10:00;158.3899999999999;217.72;13.86;8.39;4.76;0.0
2018-03-21 18:10:00;1.06;8.23;2.53;7.14;4.07;0.0
2018-03-21 19:10:00;0.0;0.0;0.0;5.76;4.14;0.0
2018-03-21 20:10:00;0.0;0.0;0.0;4.5;3.59;0.0
2018-03-21 21:10:00;0.0;0.0;0.0;3.44;3.03;0.0
2018-03-21 22:10:00;0.0;0.0;0.0;2.48;2.62;0.0
2018-03-21 23:10:00;0.0;0.0;0.0;1.65;2.28;0.0
2018-03-22 00:10:00;0.0;0.0;0.0;0.86;2.0;0.0
2018-03-22 01:10:00;0.0;0.0;0.0;0.08;1.72;0.0
2018-03-22 02:10:00;0.0;0.0;0.0;-0.74;1.24;0.0
2018-03-22 03:10:00;0.0;0.0;0.0;-0.02;0.83;0.0
2018-03-22 04:10:00;0.0;0.0;0.0;0.08;0.69;0.0
2018-03-22 05:10:00;0.0;0.0;0.0;-0.71;0.9;0.0
2018-03-22 06:10:00;0.0;0.0;0.0;-1.6;1.03;0.0
2018-03-22 07:10:00;138.56;189.97;9.49;-1.05;0.97;0.0
2018-03-22 08:10:00;414.97;488.04;20.63;1.79;1.24;0.0
2018-03-22 09:10:00;645.66;759.33;31.08;3.3;1.93;0.0
2018-03-22 10:10:00;794.36;960.51;40.19;5.03;2.07;0.0
2018-03-22 11:10:00;871.98;1083.29;46.98;6.57;1.93;0.0
2018-03-22 12:10:00;918.75;1163.18;50.12;8.29;1.93;0.0
2018-03-22 13:10:00;871.3;1097.96;48.76;9.63;2.07;0.0
2018-03-22 14:10:00;781.57;970.1;43.3;10.58;2.21;0.0
2018-03-22 15:10:00;626.98;763.55;34.98;11.23;2.28;0.0
2018-03-22 16:10:00;421.06;513.57;24.98;11.4;2.41;0.0
2018-03-22 17:10:00;158.98999999999998;223.21;14.06;11.05;2.41;0.0
2018-03-22 18:10:00;2.37;10.93;2.73;9.87;2.0;0.0
2018-03-22 19:10:00;0.0;0.0;0.0;8.27;2.21;0.0
2018-03-22 20:10:00;0.0;0.0;0.0;6.56;2.0;0.0
2018-03-22 21:10:00;0.0;0.0;0.0;4.72;1.79;0.0
2018-03-22 22:10:00;0.0;0.0;0.0;3.25;1.59;0.0
2018-03-22 23:10:00;0.0;0.0;0.0;2.17;1.52;0.0
2018-03-23 00:10:00;0.0;0.0;0.0;1.11;1.52;0.0
2018-03-23 01:10:00;0.0;0.0;0.0;0.62;1.52;0.0
2018-03-23 02:10:00;0.0;0.0;0.0;0.34;1.52;0.0
2018-03-23 03:10:00;0.0;0.0;0.0;-0.06;1.45;0.0
2018-03-23 04:10:00;0.0;0.0;0.0;-0.28;1.31;0.0
2018-03-23 05:10:00;0.0;0.0;0.0;-0.17;1.24;0.0
2018-03-23 06:10:00;0.0;0.0;0.0;0.19;1.1;0.0
2018-03-23 07:10:00;23.48;40.56;9.81;2.67;0.62;0.0
2018-03-23 08:10:00;89.38;118.13;20.96;4.28;0.76;0.0
2018-03-23 09:10:00;63.39;89.42;31.43;7.19;1.31;0.0
2018-03-23 10:10:00;184.04999999999998;228.2;40.57;9.03;2.07;0.0
2018-03-23 11:10:00;278.38999999999993;337.54;47.37;10.28;2.62;0.0
2018-03-23 12:10:00;483.5;581.45;50.52;11.44;3.24;0.0
2018-03-23 13:10:00;307.83;372.08;49.13;11.52;3.79;0.0
2018-03-23 14:10:00;71.01;99.56;43.61;11.27;4.41;0.0
2018-03-23 15:10:00;115.85;151.19;35.25;11.17;4.97;0.0
2018-03-23 16:10:00;98.19999999999999;130.36;25.21;10.05;4.9;0.0
2018-03-23 17:10:00;105.2;144.42;14.27;9.21;4.41;0.0
2018-03-23 18:10:00;0.0;2.77;2.93;8.23;3.38;0.0
2018-03-23 19:10:00;0.0;0.0;0.0;7.9;3.52;0.0
2018-03-23 20:10:00;0.0;0.0;0.0;7.61;3.72;0.0
2018-03-23 21:10:00;0.0;0.0;0.0;7.7;4.34;0.0
2018-03-23 22:10:00;0.0;0.0;0.0;7.64;4.69;0.0
2018-03-23 23:10:00;0.0;0.0;0.0;7.19;4.9;0.0
2018-03-24 00:10:00;0.0;0.0;0.0;7.11;5.03;0.0
2018-03-24 01:10:00;0.0;0.0;0.0;6.56;4.9;0.0
2018-03-24 02:10:00;0.0;0.0;0.0;4.69;5.17;0.0
2018-03-24 03:10:00;0.0;0.0;0.0;3.44;4.76;0.0
2018-03-24 04:10:00;0.0;0.0;0.0;2.82;4.34;0.0
2018-03-24 05:10:00;0.0;0.0;0.0;2.69;4.28;0.0
2018-03-24 06:10:00;0.0;0.0;0.0;2.51;4.21;0.0
2018-03-24 07:10:00;85.61;119.83;10.13;3.32;3.86;0.0
2018-03-24 08:10:00;297.35;349.58;21.29;4.42;3.79;0.0
2018-03-24 09:10:00;489.47;563.56;31.77;5.92;5.38;0.0
2018-03-24 10:10:00;71.52;98.64;40.94;7.89;6.9;0.0
2018-03-24 11:10:00;283.46;337.1;47.77;9.08;7.45;0.0
2018-03-24 12:10:00;943.77;1124.54;50.92;9.76;7.52;0.0
2018-03-24 13:10:00;772.84;912.93;49.49;9.8;7.03;0.0
2018-03-24 14:10:00;214.87;261.98;43.92;10.27;6.83;0.0
2018-03-24 15:10:00;138.01;175.58;35.5;10.53;6.9;0.0
2018-03-24 16:10:00;328.34999999999997;391.65;25.43;9.93;6.41;0.0
2018-03-24 17:10:00;74.72;104.5;14.47;9.13;5.66;0.0
2018-03-24 18:10:00;3.29;12.52;3.12;8.23;5.38;0.0
2018-03-24 19:10:00;0.0;0.0;0.0;7.36;4.9;0.0
2018-03-24 20:10:00;0.0;0.0;0.0;6.57;4.41;0.0
2018-03-24 21:10:00;0.0;0.0;0.0;6.03;4.0;0.0
2018-03-24 22:10:00;0.0;0.0;0.0;5.48;3.52;0.0
2018-03-24 23:10:00;0.0;0.0;0.0;4.92;3.1;0.0
2018-03-25 00:10:00;0.0;0.0;0.0;4.48;2.76;0.0
2018-03-25 01:10:00;0.0;0.0;0.0;4.3;2.48;0.0
2018-03-25 02:10:00;0.0;0.0;0.0;4.05;2.28;0.0
2018-03-25 03:10:00;0.0;0.0;0.0;3.76;2.28;0.0
2018-03-25 04:10:00;0.0;0.0;0.0;3.36;2.21;0.0
2018-03-25 05:10:00;0.0;0.0;0.0;2.95;2.14;0.0
2018-03-25 06:10:00;0.0;0.0;0.0;2.57;2.07;0.0
2018-03-25 07:10:00;121.57;167.24;10.45;2.8;1.38;0.0
2018-03-25 08:10:00;365.15999999999997;432.24;21.61;4.73;1.86;0.0
2018-03-25 09:10:00;479.44;562.5;32.12;6.47;2.62;0.0
2018-03-25 10:10:00;776.49;936.03;41.31;8.27;3.24;0.0
2018-03-25 11:10:00;845.82;1040.84;48.17;9.06;2.97;0.0
2018-03-25 12:10:00;694.76;845.45;51.32;10.09;2.97;0.0
2018-03-25 13:10:00;700.24;855.24;49.85;10.84;2.97;0.0
2018-03-25 14:10:00;446.45;534.23;44.22;11.38;3.66;0.0
2018-03-25 15:10:00;230.15;281.13;35.76;11.17;4.41;0.0
2018-03-25 16:10:00;217.5;266.55;25.65;10.4;4.41;0.0
2018-03-25 17:10:00;165.9199999999999;234.23;14.67;9.62;3.59;0.0
2018-03-25 18:10:00;4.04;13.86;3.32;8.88;3.31;0.0
2018-03-25 19:10:00;0.0;0.0;0.0;7.69;2.69;0.0
2018-03-25 20:10:00;0.0;0.0;0.0;6.74;2.69;0.0
2018-03-25 21:10:00;0.0;0.0;0.0;6.08;2.62;0.0
2018-03-25 22:10:00;0.0;0.0;0.0;5.51;2.41;0.0
2018-03-25 23:10:00;0.0;0.0;0.0;5.12;2.14;0.0
2018-03-26 00:10:00;0.0;0.0;0.0;4.75;2.0;0.0
2018-03-26 01:10:00;0.0;0.0;0.0;4.38;2.14;0.0
2018-03-26 02:10:00;0.0;0.0;0.0;4.16;2.14;0.0
2018-03-26 03:10:00;0.0;0.0;0.0;3.81;2.07;0.0
2018-03-26 04:10:00;0.0;0.0;0.0;3.38;1.86;0.0
2018-03-26 05:10:00;0.0;0.0;0.0;3.0;1.93;0.0
2018-03-26 06:10:00;0.0;0.0;0.0;2.42;1.79;0.0
2018-03-26 07:10:00;142.92;196.19;10.76;2.59;1.31;0.0
2018-03-26 08:10:00;398.43;475.07;21.94;5.38;1.38;0.0
2018-03-26 09:10:00;609.93;724.72;32.46;7.39;2.48;0.0
2018-03-26 10:10:00;757.42;919.47;41.69;8.94;2.83;0.0
2018-03-26 11:10:00;850.0;1054.78;48.56;10.34;2.9;0.0
2018-03-26 12:10:00;895.77;1127.52;51.72;11.31;2.83;0.0
2018-03-26 13:10:00;846.68;1058.97;50.21;12.44;3.1;0.0
2018-03-26 14:10:00;764.81;939.44;44.53;12.84;3.59;0.0
2018-03-26 15:10:00;610.66;734.19;36.02;12.53;4.07;0.0
2018-03-26 16:10:00;407.88;494.8;25.87;12.32;4.07;0.0
2018-03-26 17:10:00;153.18;215.29;14.88;11.77;3.66;0.0
2018-03-26 18:10:00;4.5;14.72;3.51;10.88;2.34;0.0
2018-03-26 19:10:00;0.0;0.0;0.0;9.97;1.86;0.0
2018-03-26 20:10:00;0.0;0.0;0.0;8.04;1.31;0.0
2018-03-26 21:10:00;0.0;0.0;0.0;6.77;1.66;0.0
2018-03-26 22:10:00;0.0;0.0;0.0;6.05;1.93;0.0
2018-03-26 23:10:00;0.0;0.0;0.0;5.75;1.93;0.0
2018-03-27 00:10:00;0.0;0.0;0.0;5.59;1.79;0.0
2018-03-27 01:10:00;0.0;0.0;0.0;5.36;1.79;0.0
2018-03-27 02:10:00;0.0;0.0;0.0;4.63;1.72;0.0
2018-03-27 03:10:00;0.0;0.0;0.0;4.04;1.72;0.0
2018-03-27 04:10:00;0.0;0.0;0.0;3.71;1.66;0.0
2018-03-27 05:10:00;0.0;0.0;0.0;3.42;1.52;0.0
2018-03-27 06:10:00;0.0;0.0;0.0;3.87;1.17;0.0
2018-03-27 07:10:00;133.1699999999999;184.54;11.08;5.11;0.69;0.0
2018-03-27 08:10:00;378.15;459.19;22.27;7.56;0.48;0.0
2018-03-27 09:10:00;583.15;716.48;32.81;10.75;1.03;0.0
2018-03-27 10:10:00;724.65;908.44;42.06;12.63;1.72;0.0
2018-03-27 11:10:00;812.59;1042.31;48.96;14.55;2.0;0.0
2018-03-27 12:10:00;853.37;1113.83;52.11;15.9;1.93;0.0
2018-03-27 13:10:00;798.98;1039.63;50.57;17.21;1.93;0.0
2018-03-27 14:10:00;726.16;933.35;44.83;18.28;2.07;0.0
2018-03-27 15:10:00;575.3;724.19;36.27;18.78;2.28;0.0
2018-03-27 16:10:00;381.43;481.47;26.09;18.8;2.55;0.0
2018-03-27 17:10:00;149.25;217.9;15.07;18.3;2.34;0.0
2018-03-27 18:10:00;4.32;14.72;3.71;16.86;1.72;0.0
2018-03-27 19:10:00;0.0;0.0;0.0;14.75;1.79;0.0
2018-03-27 20:10:00;0.0;0.0;0.0;12.15;1.86;0.0
2018-03-27 21:10:00;0.0;0.0;0.0;10.07;1.79;0.0
2018-03-27 22:10:00;0.0;0.0;0.0;8.32;1.72;0.0
2018-03-27 23:10:00;0.0;0.0;0.0;7.02;1.59;0.0
2018-03-28 00:10:00;0.0;0.0;0.0;6.29;1.45;0.0
2018-03-28 01:10:00;0.0;0.0;0.0;5.66;1.31;0.0
2018-03-28 02:10:00;0.0;0.0;0.0;5.25;1.17;0.0
2018-03-28 03:10:00;0.0;0.0;0.0;4.89;1.1;0.0
2018-03-28 04:10:00;0.0;0.0;0.0;4.59;1.03;0.0
2018-03-28 05:10:00;0.0;0.0;0.0;4.27;0.97;0.0
2018-03-28 06:10:00;0.0;0.0;0.0;3.88;0.9;0.0
2018-03-28 07:10:00;150.18;207.86;11.39;5.05;0.34;0.0
2018-03-28 08:10:00;381.0;464.32;22.59;7.81;0.28;0.0
2018-03-28 09:10:00;566.69;704.16;33.15;12.06;0.69;0.0
2018-03-28 10:10:00;724.69;922.22;42.43;14.82;1.59;0.0
2018-03-28 11:10:00;810.05;1043.26;49.35;16.65;2.41;0.0
2018-03-28 12:10:00;864.7;1120.77;52.51;17.84;2.97;0.0
2018-03-28 13:10:00;814.17;1045.38;50.93;18.61;3.31;0.0
2018-03-28 14:10:00;725.0;916.14;45.13;18.98;3.59;0.0
2018-03-28 15:10:00;583.5;724.68;36.52;18.99;3.86;0.0
2018-03-28 16:10:00;383.94;479.99;26.31;18.58;4.07;0.0
2018-03-28 17:10:00;147.62;212.85;15.27;17.65;3.93;0.0
2018-03-28 18:10:00;3.8599999999999;13.86;3.9;15.88;3.72;0.0
2018-03-28 19:10:00;0.0;0.0;0.0;13.92;3.38;0.0
2018-03-28 20:10:00;0.0;0.0;0.0;12.63;2.9;0.0
2018-03-28 21:10:00;0.0;0.0;0.0;11.56;2.28;0.0
2018-03-28 22:10:00;0.0;0.0;0.0;10.48;1.86;0.0
2018-03-28 23:10:00;0.0;0.0;0.0;9.68;1.79;0.0
2018-03-29 00:10:00;0.0;0.0;0.0;9.0;1.72;0.0
2018-03-29 01:10:00;0.0;0.0;0.0;8.69;1.72;0.0
2018-03-29 02:10:00;0.0;0.0;0.0;8.03;1.66;0.0
2018-03-29 03:10:00;0.0;0.0;0.0;7.17;1.52;0.0
2018-03-29 04:10:00;0.0;0.0;0.0;6.55;1.24;0.0
2018-03-29 05:10:00;0.0;0.0;0.0;6.02;1.31;0.0
2018-03-29 06:10:00;0.0;0.0;0.0;5.26;1.45;0.0
2018-03-29 07:10:00;69.12;98.43;11.71;5.96;1.17;0.0
2018-03-29 08:10:00;299.18;360.75;22.91;8.16;1.72;0.0
2018-03-29 09:10:00;488.92;585.07;33.5;9.45;2.07;0.0
2018-03-29 10:10:00;558.34;673.2;42.79;10.7;2.62;0.0
2018-03-29 11:10:00;819.98;1017.78;49.75;11.98;3.24;0.0
2018-03-29 12:10:00;853.26;1061.77;52.9;12.8;3.79;0.0
2018-03-29 13:10:00;840.78;1040.58;51.29;13.61;4.34;0.0
2018-03-29 14:10:00;757.85;923.2;45.43;13.98;4.97;0.0
2018-03-29 15:10:00;609.0;730.42;36.77;13.84;5.38;0.0
2018-03-29 16:10:00;404.68;489.74;26.52;13.06;5.59;0.0
2018-03-29 17:10:00;156.86;220.45;15.47;11.89;5.59;0.0
2018-03-29 18:10:00;7.18;19.05;4.09;10.55;4.76;0.0
2018-03-29 19:10:00;0.0;0.0;0.0;9.05;4.97;0.0
2018-03-29 20:10:00;0.0;0.0;0.0;7.89;4.62;0.0
2018-03-29 21:10:00;0.0;0.0;0.0;7.02;4.41;0.0
2018-03-29 22:10:00;0.0;0.0;0.0;6.48;4.41;0.0
2018-03-29 23:10:00;0.0;0.0;0.0;5.86;4.41;0.0
2018-03-30 00:10:00;0.0;0.0;0.0;5.45;4.55;0.0
2018-03-30 01:10:00;0.0;0.0;0.0;5.23;4.83;0.0
2018-03-30 02:10:00;0.0;0.0;0.0;5.06;4.69;0.0
2018-03-30 03:10:00;0.0;0.0;0.0;5.01;4.34;0.0
2018-03-30 04:10:00;0.0;0.0;0.0;5.02;4.34;0.0
2018-03-30 05:10:00;0.0;0.0;0.0;4.82;3.79;0.0
2018-03-30 06:10:00;0.0;0.0;0.0;4.23;3.03;0.0
2018-03-30 07:10:00;104.0;141.43;12.02;3.96;2.28;0.0
2018-03-30 08:10:00;286.26;339.15;23.24;5.02;2.62;0.0
2018-03-30 09:10:00;574.21;674.28;33.84;5.78;2.69;0.0
2018-03-30 10:10:00;743.98;891.16;43.16;6.46;2.83;0.0
2018-03-30 11:10:00;295.44;352.24;50.14;7.5;3.24;0.0
2018-03-30 12:10:00;371.74;440.28;53.3;8.55;4.21;0.0
2018-03-30 13:10:00;810.17;972.42;51.64;9.32;4.97;0.0
2018-03-30 14:10:00;790.97;942.06;45.73;9.9;5.52;0.0
2018-03-30 15:10:00;608.31;712.13;37.01;9.43;6.0;0.0
2018-03-30 16:10:00;417.73;494.78;26.74;8.91;6.21;0.0
2018-03-30 17:10:00;154.15;210.77;15.67;8.26;5.86;0.0
2018-03-30 18:10:00;3.6;12.99;4.28;6.85;5.03;0.0
2018-03-30 19:10:00;0.0;0.0;0.0;5.52;5.24;0.0
2018-03-30 20:10:00;0.0;0.0;0.0;3.78;5.45;0.0
2018-03-30 21:10:00;0.0;0.0;0.0;2.9;4.97;0.0
2018-03-30 22:10:00;0.0;0.0;0.0;3.25;4.41;0.0
2018-03-30 23:10:00;0.0;0.0;0.0;3.57;4.14;0.0
2018-03-31 00:10:00;0.0;0.0;0.0;3.62;4.0;0.0
2018-03-31 01:10:00;0.0;0.0;0.0;3.06;4.0;0.0
2018-03-31 02:10:00;0.0;0.0;0.0;2.68;3.86;0.0
2018-03-31 03:10:00;0.0;0.0;0.0;2.52;3.66;0.0
2018-03-31 04:10:00;0.0;0.0;0.0;2.65;3.52;0.0
2018-03-31 05:10:00;0.0;0.0;0.0;2.55;3.45;0.0
2018-03-31 06:10:00;0.0;0.0;0.0;2.88;3.45;0.0
2018-03-31 07:10:00;138.44;185.57;12.33;3.48;3.24;0.0
2018-03-31 08:10:00;341.68;399.53;23.56;4.87;4.34;0.0
2018-03-31 09:10:00;591.88;686.09;34.18;6.59;5.03;0.0
2018-03-31 10:10:00;478.4;559.93;43.53;8.13;4.83;0.0
2018-03-31 11:10:00;619.74;735.17;50.53;9.44;4.69;0.0
2018-03-31 12:10:00;908.06;1110.7;53.69;10.53;4.69;0.0
2018-03-31 13:10:00;589.4;704.79;51.99;11.49;4.83;0.0
2018-03-31 14:10:00;724.54;874.47;46.02;12.44;4.9;0.0
2018-03-31 15:10:00;550.49;658.11;37.26;12.66;4.76;0.0
2018-03-31 16:10:00;404.28;490.62;26.95;12.27;4.14;0.0
2018-03-31 17:10:00;157.6699999999999;222.85;15.86;11.83;3.59;0.0
2018-03-31 18:10:00;0.0;3.46;4.47;10.9;2.34;0.0
2018-03-31 19:10:00;0.0;0.0;0.0;9.23;1.66;0.0
2018-03-31 20:10:00;0.0;0.0;0.0;7.7;1.72;0.0
2018-03-31 21:10:00;0.0;0.0;0.0;6.6;1.79;0.0
2018-03-31 22:10:00;0.0;0.0;0.0;5.85;1.86;0.0
2018-03-31 23:10:00;0.0;0.0;0.0;5.09;1.72;0.0
2018-04-01 00:10:00;0.0;0.0;0.0;4.57;1.45;0.0
2018-04-01 01:10:00;0.0;0.0;0.0;4.24;1.17;0.0
2018-04-01 02:10:00;0.0;0.0;0.0;4.12;0.97;0.0
2018-04-01 03:10:00;0.0;0.0;0.0;4.72;0.62;0.0
2018-04-01 04:10:00;0.0;0.0;0.0;4.4;0.14;0.0
2018-04-01 05:10:00;0.0;0.0;0.0;3.99;0.34;0.0
2018-04-01 06:10:00;0.0;0.0;0.0;2.88;0.97;0.0
2018-04-01 07:10:00;142.07;192.39;12.65;4.17;0.62;0.0
2018-04-01 08:10:00;390.22;468.5;23.88;6.25;0.9;0.0
2018-04-01 09:10:00;567.88;687.66;34.51;8.37;1.1;0.0
2018-04-01 10:10:00;706.86;878.64;43.89;10.01;1.31;0.0
2018-04-01 11:10:00;797.14;1011.71;50.92;11.78;1.66;0.0
2018-04-01 12:10:00;844.5;1086.83;54.08;13.14;1.79;0.0
2018-04-01 13:10:00;805.37;1031.26;52.34;14.18;1.93;0.0
2018-04-01 14:10:00;728.26;919.55;46.31;14.95;2.07;0.0
2018-04-01 15:10:00;563.85;699.12;37.5;15.47;2.07;0.0
2018-04-01 16:10:00;128.34;169.4;27.16;15.45;2.0;0.0
2018-04-01 17:10:00;56.99;84.9;16.05;15.26;1.72;0.0
2018-04-01 18:10:00;9.24;22.52;4.66;14.52;0.83;0.0
2018-04-01 19:10:00;0.0;0.0;0.0;13.18;1.38;0.0
2018-04-01 20:10:00;0.0;0.0;0.0;11.71;1.93;0.0
2018-04-01 21:10:00;0.0;0.0;0.0;10.35;1.79;0.0
