P (kW);Time
0.0;2018-06-23 04:10:00
0.00422;2018-06-23 05:10:00
0.04432;2018-06-23 06:10:00
0.19393000000000002;2018-06-23 07:10:00
0.37908;2018-06-23 08:10:00
0.5246799999999999;2018-06-23 09:10:00
0.62636;2018-06-23 10:10:00
0.6819500000000001;2018-06-23 11:10:00
0.70536;2018-06-23 12:10:00
0.6714;2018-06-23 13:10:00
0.60019;2018-06-23 14:10:00
0.4900199999999999;2018-06-23 15:10:00
0.34114;2018-06-23 16:10:00
0.16392999999999996;2018-06-23 17:10:00
0.04352;2018-06-23 18:10:00
0.01208;2018-06-23 19:10:00
0.0;2018-06-23 20:10:00
0.0;2018-06-23 21:10:00
0.0;2018-06-23 22:10:00
0.0;2018-06-23 23:10:00
0.0;2018-06-24 00:10:00
0.0;2018-06-24 01:10:00
0.0;2018-06-24 02:10:00
0.0;2018-06-24 03:10:00
0.0;2018-06-24 04:10:00
0.004200000000000001;2018-06-24 05:10:00
0.05461;2018-06-24 06:10:00
0.18752000000000002;2018-06-24 07:10:00
0.36611;2018-06-24 08:10:00
0.51307;2018-06-24 09:10:00
0.61882;2018-06-24 10:10:00
0.66926;2018-06-24 11:10:00
0.68376;2018-06-24 12:10:00
0.65627;2018-06-24 13:10:00
0.59256;2018-06-24 14:10:00
0.48618;2018-06-24 15:10:00
0.33801;2018-06-24 16:10:00
0.16394;2018-06-24 17:10:00
0.04839;2018-06-24 18:10:00
0.01148;2018-06-24 19:10:00
0.0;2018-06-24 20:10:00
0.0;2018-06-24 21:10:00
0.0;2018-06-24 22:10:00
0.0;2018-06-24 23:10:00
0.0;2018-06-25 00:10:00
0.0;2018-06-25 01:10:00
0.0;2018-06-25 02:10:00
0.0;2018-06-25 03:10:00
0.0;2018-06-25 04:10:00
0.0037;2018-06-25 05:10:00
0.05104;2018-06-25 06:10:00
0.1869199999999999;2018-06-25 07:10:00
0.37019;2018-06-25 08:10:00
0.51781;2018-06-25 09:10:00
0.61885;2018-06-25 10:10:00
0.6766;2018-06-25 11:10:00
0.69525;2018-06-25 12:10:00
0.6678099999999999;2018-06-25 13:10:00
0.59984;2018-06-25 14:10:00
0.48933;2018-06-25 15:10:00
0.34046;2018-06-25 16:10:00
0.16835;2018-06-25 17:10:00
0.05439;2018-06-25 18:10:00
0.01211;2018-06-25 19:10:00
0.0;2018-06-25 20:10:00
0.0;2018-06-25 21:10:00
0.0;2018-06-25 22:10:00
0.0;2018-06-25 23:10:00
0.0;2018-06-26 00:10:00
0.0;2018-06-26 01:10:00
0.0;2018-06-26 02:10:00
0.0;2018-06-26 03:10:00
0.0;2018-06-26 04:10:00
0.0037099999999999;2018-06-26 05:10:00
0.04618;2018-06-26 06:10:00
0.18608000000000002;2018-06-26 07:10:00
0.36536;2018-06-26 08:10:00
0.51328;2018-06-26 09:10:00
0.62225;2018-06-26 10:10:00
0.6844199999999999;2018-06-26 11:10:00
0.70821;2018-06-26 12:10:00
0.68274;2018-06-26 13:10:00
0.61485;2018-06-26 14:10:00
0.49592;2018-06-26 15:10:00
0.34376;2018-06-26 16:10:00
0.16853;2018-06-26 17:10:00
0.047850000000000004;2018-06-26 18:10:00
0.01279;2018-06-26 19:10:00
0.0;2018-06-26 20:10:00
0.0;2018-06-26 21:10:00
0.0;2018-06-26 22:10:00
0.0;2018-06-26 23:10:00
0.0;2018-06-27 00:10:00
0.0;2018-06-27 01:10:00
0.0;2018-06-27 02:10:00
0.0;2018-06-27 03:10:00
0.0;2018-06-27 04:10:00
0.00114;2018-06-27 05:10:00
0.00863;2018-06-27 06:10:00
0.18449000000000002;2018-06-27 07:10:00
0.37015;2018-06-27 08:10:00
0.52124;2018-06-27 09:10:00
0.63615;2018-06-27 10:10:00
0.69324;2018-06-27 11:10:00
0.70252;2018-06-27 12:10:00
0.67648;2018-06-27 13:10:00
0.45135000000000003;2018-06-27 14:10:00
0.5307799999999999;2018-06-27 15:10:00
0.26703;2018-06-27 16:10:00
0.16982;2018-06-27 17:10:00
0.01471;2018-06-27 18:10:00
0.0117899999999999;2018-06-27 19:10:00
0.0;2018-06-27 20:10:00
0.0;2018-06-27 21:10:00
0.0;2018-06-27 22:10:00
0.0;2018-06-27 23:10:00
0.0;2018-06-28 00:10:00
0.0;2018-06-28 01:10:00
0.0;2018-06-28 02:10:00
0.0;2018-06-28 03:10:00
0.0;2018-06-28 04:10:00
0.0;2018-06-28 05:10:00
0.0536499999999999;2018-06-28 06:10:00
0.19044;2018-06-28 07:10:00
0.34117000000000003;2018-06-28 08:10:00
0.49654000000000004;2018-06-28 09:10:00
0.61317;2018-06-28 10:10:00
0.64195;2018-06-28 11:10:00
0.5378099999999999;2018-06-28 12:10:00
0.63644;2018-06-28 13:10:00
0.39099;2018-06-28 14:10:00
0.4527;2018-06-28 15:10:00
0.29242;2018-06-28 16:10:00
0.16911;2018-06-28 17:10:00
0.04178;2018-06-28 18:10:00
0.0112699999999999;2018-06-28 19:10:00
0.0;2018-06-28 20:10:00
0.0;2018-06-28 21:10:00
0.0;2018-06-28 22:10:00
0.0;2018-06-28 23:10:00
0.0;2018-06-29 00:10:00
0.0;2018-06-29 01:10:00
0.0;2018-06-29 02:10:00
0.0;2018-06-29 03:10:00
0.0;2018-06-29 04:10:00
0.0028799999999999;2018-06-29 05:10:00
0.04069;2018-06-29 06:10:00
0.18881;2018-06-29 07:10:00
0.37476;2018-06-29 08:10:00
0.5256799999999999;2018-06-29 09:10:00
0.62946;2018-06-29 10:10:00
0.5764600000000001;2018-06-29 11:10:00
0.64239;2018-06-29 12:10:00
0.50122;2018-06-29 13:10:00
0.4613;2018-06-29 14:10:00
0.49343;2018-06-29 15:10:00
0.25854000000000005;2018-06-29 16:10:00
0.08562;2018-06-29 17:10:00
0.06255;2018-06-29 18:10:00
0.01184;2018-06-29 19:10:00
0.0;2018-06-29 20:10:00
0.0;2018-06-29 21:10:00
0.0;2018-06-29 22:10:00
0.0;2018-06-29 23:10:00
0.0;2018-06-30 00:10:00
0.0;2018-06-30 01:10:00
0.0;2018-06-30 02:10:00
0.0;2018-06-30 03:10:00
0.0;2018-06-30 04:10:00
0.00239;2018-06-30 05:10:00
0.05219;2018-06-30 06:10:00
0.10784999999999992;2018-06-30 07:10:00
0.16608999999999996;2018-06-30 08:10:00
0.44260000000000005;2018-06-30 09:10:00
0.365;2018-06-30 10:10:00
0.09693;2018-06-30 11:10:00
0.63249;2018-06-30 12:10:00
0.69751;2018-06-30 13:10:00
0.3286;2018-06-30 14:10:00
0.29457;2018-06-30 15:10:00
0.27064;2018-06-30 16:10:00
0.17432;2018-06-30 17:10:00
0.06367;2018-06-30 18:10:00
0.0;2018-06-30 19:10:00
0.0;2018-06-30 20:10:00
0.0;2018-06-30 21:10:00
0.0;2018-06-30 22:10:00
0.0;2018-06-30 23:10:00
0.0;2018-07-01 00:10:00
0.0;2018-07-01 01:10:00
0.0;2018-07-01 02:10:00
0.0;2018-07-01 03:10:00
0.0;2018-07-01 04:10:00
0.00081;2018-07-01 05:10:00
0.0558699999999999;2018-07-01 06:10:00
0.18534;2018-07-01 07:10:00
0.39230000000000004;2018-07-01 08:10:00
0.48482;2018-07-01 09:10:00
0.6156699999999999;2018-07-01 10:10:00
0.54026;2018-07-01 11:10:00
0.59912;2018-07-01 12:10:00
0.6058600000000001;2018-07-01 13:10:00
0.6109600000000001;2018-07-01 14:10:00
0.52737;2018-07-01 15:10:00
0.3348;2018-07-01 16:10:00
0.17755;2018-07-01 17:10:00
0.039670000000000004;2018-07-01 18:10:00
0.0121999999999999;2018-07-01 19:10:00
0.0;2018-07-01 20:10:00
0.0;2018-07-01 21:10:00
0.0;2018-07-01 22:10:00
0.0;2018-07-01 23:10:00
0.0;2018-07-02 00:10:00
0.0;2018-07-02 01:10:00
0.0;2018-07-02 02:10:00
0.0;2018-07-02 03:10:00
0.0;2018-07-02 04:10:00
0.00248;2018-07-02 05:10:00
0.03434;2018-07-02 06:10:00
0.19396000000000002;2018-07-02 07:10:00
0.39265;2018-07-02 08:10:00
0.53318;2018-07-02 09:10:00
0.5868300000000001;2018-07-02 10:10:00
0.7321799999999999;2018-07-02 11:10:00
0.74303;2018-07-02 12:10:00
0.71917;2018-07-02 13:10:00
0.63115;2018-07-02 14:10:00
0.5341699999999999;2018-07-02 15:10:00
0.3762799999999999;2018-07-02 16:10:00
0.17432;2018-07-02 17:10:00
0.02832;2018-07-02 18:10:00
0.01157;2018-07-02 19:10:00
0.0;2018-07-02 20:10:00
0.0;2018-07-02 21:10:00
0.0;2018-07-02 22:10:00
0.0;2018-07-02 23:10:00
0.0;2018-07-03 00:10:00
0.0;2018-07-03 01:10:00
0.0;2018-07-03 02:10:00
0.0;2018-07-03 03:10:00
0.0;2018-07-03 04:10:00
0.00246;2018-07-03 05:10:00
0.0332;2018-07-03 06:10:00
0.19244;2018-07-03 07:10:00
0.38794;2018-07-03 08:10:00
0.54941;2018-07-03 09:10:00
0.66404;2018-07-03 10:10:00
0.7304400000000001;2018-07-03 11:10:00
0.76403;2018-07-03 12:10:00
0.7316699999999999;2018-07-03 13:10:00
0.6580199999999999;2018-07-03 14:10:00
0.53803;2018-07-03 15:10:00
0.37527;2018-07-03 16:10:00
0.1726;2018-07-03 17:10:00
0.0295899999999999;2018-07-03 18:10:00
0.0119;2018-07-03 19:10:00
0.0;2018-07-03 20:10:00
0.0;2018-07-03 21:10:00
0.0;2018-07-03 22:10:00
0.0;2018-07-03 23:10:00
0.0;2018-07-04 00:10:00
0.0;2018-07-04 01:10:00
0.0;2018-07-04 02:10:00
0.0;2018-07-04 03:10:00
0.0;2018-07-04 04:10:00
0.0020299999999999;2018-07-04 05:10:00
0.03362;2018-07-04 06:10:00
0.19284;2018-07-04 07:10:00
0.39261;2018-07-04 08:10:00
0.56332;2018-07-04 09:10:00
0.68095;2018-07-04 10:10:00
0.75587;2018-07-04 11:10:00
0.78373;2018-07-04 12:10:00
0.75509;2018-07-04 13:10:00
0.67284;2018-07-04 14:10:00
0.5498500000000001;2018-07-04 15:10:00
0.38331;2018-07-04 16:10:00
0.17831;2018-07-04 17:10:00
0.0322;2018-07-04 18:10:00
0.00984;2018-07-04 19:10:00
0.0;2018-07-04 20:10:00
0.0;2018-07-04 21:10:00
0.0;2018-07-04 22:10:00
0.0;2018-07-04 23:10:00
0.0;2018-07-05 00:10:00
0.0;2018-07-05 01:10:00
0.0;2018-07-05 02:10:00
0.0;2018-07-05 03:10:00
0.0;2018-07-05 04:10:00
0.0020299999999999;2018-07-05 05:10:00
0.03663;2018-07-05 06:10:00
0.19226;2018-07-05 07:10:00
0.39017;2018-07-05 08:10:00
0.5449299999999999;2018-07-05 09:10:00
0.56698;2018-07-05 10:10:00
0.65544;2018-07-05 11:10:00
0.63995;2018-07-05 12:10:00
0.60715;2018-07-05 13:10:00
0.55912;2018-07-05 14:10:00
0.4731499999999999;2018-07-05 15:10:00
0.3612599999999999;2018-07-05 16:10:00
0.17403;2018-07-05 17:10:00
0.02984;2018-07-05 18:10:00
0.0113499999999999;2018-07-05 19:10:00
0.0;2018-07-05 20:10:00
0.0;2018-07-05 21:10:00
0.0;2018-07-05 22:10:00
0.0;2018-07-05 23:10:00
0.0;2018-07-06 00:10:00
0.0;2018-07-06 01:10:00
0.0;2018-07-06 02:10:00
0.0;2018-07-06 03:10:00
0.0;2018-07-06 04:10:00
0.0;2018-07-06 05:10:00
0.0321199999999999;2018-07-06 06:10:00
0.18872;2018-07-06 07:10:00
0.37601;2018-07-06 08:10:00
0.52254;2018-07-06 09:10:00
0.58708;2018-07-06 10:10:00
0.7035;2018-07-06 11:10:00
0.72758;2018-07-06 12:10:00
0.6845;2018-07-06 13:10:00
0.62617;2018-07-06 14:10:00
0.47128;2018-07-06 15:10:00
0.28742;2018-07-06 16:10:00
0.17321;2018-07-06 17:10:00
0.05626;2018-07-06 18:10:00
0.0117899999999999;2018-07-06 19:10:00
0.0;2018-07-06 20:10:00
0.0;2018-07-06 21:10:00
0.0;2018-07-06 22:10:00
0.0;2018-07-06 23:10:00
0.0;2018-07-07 00:10:00
0.0;2018-07-07 01:10:00
0.0;2018-07-07 02:10:00
0.0;2018-07-07 03:10:00
0.0;2018-07-07 04:10:00
0.00043;2018-07-07 05:10:00
0.04758;2018-07-07 06:10:00
0.18577000000000002;2018-07-07 07:10:00
0.33931;2018-07-07 08:10:00
0.50508;2018-07-07 09:10:00
0.63027;2018-07-07 10:10:00
0.69882;2018-07-07 11:10:00
0.72456;2018-07-07 12:10:00
0.69226;2018-07-07 13:10:00
0.58913;2018-07-07 14:10:00
0.47357;2018-07-07 15:10:00
0.3585;2018-07-07 16:10:00
0.17165;2018-07-07 17:10:00
0.056060000000000006;2018-07-07 18:10:00
0.01225;2018-07-07 19:10:00
0.0;2018-07-07 20:10:00
0.0;2018-07-07 21:10:00
0.0;2018-07-07 22:10:00
0.0;2018-07-07 23:10:00
0.0;2018-07-08 00:10:00
0.0;2018-07-08 01:10:00
0.0;2018-07-08 02:10:00
0.0;2018-07-08 03:10:00
0.0;2018-07-08 04:10:00
0.0;2018-07-08 05:10:00
0.0344099999999999;2018-07-08 06:10:00
0.18288;2018-07-08 07:10:00
0.37406;2018-07-08 08:10:00
0.53346;2018-07-08 09:10:00
0.6343;2018-07-08 10:10:00
0.69263;2018-07-08 11:10:00
0.7002200000000001;2018-07-08 12:10:00
0.6775599999999999;2018-07-08 13:10:00
0.6172300000000001;2018-07-08 14:10:00
0.48854000000000003;2018-07-08 15:10:00
0.36648000000000003;2018-07-08 16:10:00
0.14941;2018-07-08 17:10:00
0.03282;2018-07-08 18:10:00
0.00948;2018-07-08 19:10:00
0.0;2018-07-08 20:10:00
0.0;2018-07-08 21:10:00
0.0;2018-07-08 22:10:00
0.0;2018-07-08 23:10:00
0.0;2018-07-09 00:10:00
0.0;2018-07-09 01:10:00
0.0;2018-07-09 02:10:00
0.0;2018-07-09 03:10:00
0.0;2018-07-09 04:10:00
0.0;2018-07-09 05:10:00
0.03125;2018-07-09 06:10:00
0.18243;2018-07-09 07:10:00
0.37403;2018-07-09 08:10:00
0.53226;2018-07-09 09:10:00
0.61414;2018-07-09 10:10:00
0.69238;2018-07-09 11:10:00
0.66432;2018-07-09 12:10:00
0.61479;2018-07-09 13:10:00
0.58359;2018-07-09 14:10:00
0.49815;2018-07-09 15:10:00
0.35339;2018-07-09 16:10:00
0.17086;2018-07-09 17:10:00
0.03468;2018-07-09 18:10:00
0.01157;2018-07-09 19:10:00
0.0;2018-07-09 20:10:00
0.0;2018-07-09 21:10:00
0.0;2018-07-09 22:10:00
0.0;2018-07-09 23:10:00
0.0;2018-07-10 00:10:00
0.0;2018-07-10 01:10:00
0.0;2018-07-10 02:10:00
0.0;2018-07-10 03:10:00
0.0;2018-07-10 04:10:00
0.0;2018-07-10 05:10:00
0.03328;2018-07-10 06:10:00
0.18245;2018-07-10 07:10:00
0.37415;2018-07-10 08:10:00
0.52975;2018-07-10 09:10:00
0.6188899999999999;2018-07-10 10:10:00
0.67447;2018-07-10 11:10:00
0.70182;2018-07-10 12:10:00
0.61085;2018-07-10 13:10:00
0.60465;2018-07-10 14:10:00
0.48054;2018-07-10 15:10:00
0.2504;2018-07-10 16:10:00
0.17286;2018-07-10 17:10:00
0.05271;2018-07-10 18:10:00
0.011630000000000001;2018-07-10 19:10:00
0.0;2018-07-10 20:10:00
0.0;2018-07-10 21:10:00
0.0;2018-07-10 22:10:00
0.0;2018-07-10 23:10:00
0.0;2018-07-11 00:10:00
0.0;2018-07-11 01:10:00
0.0;2018-07-11 02:10:00
0.0;2018-07-11 03:10:00
0.0;2018-07-11 04:10:00
0.0;2018-07-11 05:10:00
0.04718;2018-07-11 06:10:00
0.138;2018-07-11 07:10:00
0.36989;2018-07-11 08:10:00
0.5200199999999999;2018-07-11 09:10:00
0.63695;2018-07-11 10:10:00
0.71714;2018-07-11 11:10:00
0.74529;2018-07-11 12:10:00
0.72672;2018-07-11 13:10:00
0.6527000000000001;2018-07-11 14:10:00
0.5295599999999999;2018-07-11 15:10:00
0.36854000000000003;2018-07-11 16:10:00
0.17623;2018-07-11 17:10:00
0.02075;2018-07-11 18:10:00
0.00966;2018-07-11 19:10:00
0.0;2018-07-11 20:10:00
0.0;2018-07-11 21:10:00
0.0;2018-07-11 22:10:00
0.0;2018-07-11 23:10:00
0.0;2018-07-12 00:10:00
0.0;2018-07-12 01:10:00
0.0;2018-07-12 02:10:00
0.0;2018-07-12 03:10:00
0.0;2018-07-12 04:10:00
0.0;2018-07-12 05:10:00
0.03288;2018-07-12 06:10:00
0.18265;2018-07-12 07:10:00
0.37613;2018-07-12 08:10:00
0.53153;2018-07-12 09:10:00
0.62697;2018-07-12 10:10:00
0.68625;2018-07-12 11:10:00
0.63391;2018-07-12 12:10:00
0.65484;2018-07-12 13:10:00
0.5741;2018-07-12 14:10:00
0.45479;2018-07-12 15:10:00
0.34788;2018-07-12 16:10:00
0.17518;2018-07-12 17:10:00
0.03534;2018-07-12 18:10:00
0.01116;2018-07-12 19:10:00
0.0;2018-07-12 20:10:00
0.0;2018-07-12 21:10:00
0.0;2018-07-12 22:10:00
0.0;2018-07-12 23:10:00
0.0;2018-07-13 00:10:00
0.0;2018-07-13 01:10:00
0.0;2018-07-13 02:10:00
0.0;2018-07-13 03:10:00
0.0;2018-07-13 04:10:00
0.0;2018-07-13 05:10:00
0.03649;2018-07-13 06:10:00
0.1811299999999999;2018-07-13 07:10:00
0.33741000000000004;2018-07-13 08:10:00
0.51566;2018-07-13 09:10:00
0.63158;2018-07-13 10:10:00
0.69602;2018-07-13 11:10:00
0.68447;2018-07-13 12:10:00
0.57494;2018-07-13 13:10:00
0.5768300000000001;2018-07-13 14:10:00
0.4955;2018-07-13 15:10:00
0.33557;2018-07-13 16:10:00
0.17419;2018-07-13 17:10:00
0.05155;2018-07-13 18:10:00
0.0014;2018-07-13 19:10:00
0.0;2018-07-13 20:10:00
0.0;2018-07-13 21:10:00
0.0;2018-07-13 22:10:00
0.0;2018-07-13 23:10:00
0.0;2018-07-14 00:10:00
0.0;2018-07-14 01:10:00
0.0;2018-07-14 02:10:00
0.0;2018-07-14 03:10:00
0.0;2018-07-14 04:10:00
0.0;2018-07-14 05:10:00
0.02946;2018-07-14 06:10:00
0.18405000000000002;2018-07-14 07:10:00
0.38416;2018-07-14 08:10:00
0.54892;2018-07-14 09:10:00
0.66335;2018-07-14 10:10:00
0.73582;2018-07-14 11:10:00
0.7553500000000001;2018-07-14 12:10:00
0.73405;2018-07-14 13:10:00
0.66362;2018-07-14 14:10:00
0.54007;2018-07-14 15:10:00
0.37529;2018-07-14 16:10:00
0.17875;2018-07-14 17:10:00
0.02916;2018-07-14 18:10:00
0.01011;2018-07-14 19:10:00
0.0;2018-07-14 20:10:00
0.0;2018-07-14 21:10:00
0.0;2018-07-14 22:10:00
0.0;2018-07-14 23:10:00
0.0;2018-07-15 00:10:00
0.0;2018-07-15 01:10:00
0.0;2018-07-15 02:10:00
0.0;2018-07-15 03:10:00
0.0;2018-07-15 04:10:00
0.0;2018-07-15 05:10:00
0.02988;2018-07-15 06:10:00
0.18612;2018-07-15 07:10:00
0.36456;2018-07-15 08:10:00
0.54179;2018-07-15 09:10:00
0.6202300000000001;2018-07-15 10:10:00
0.6760900000000001;2018-07-15 11:10:00
0.75783;2018-07-15 12:10:00
0.74527;2018-07-15 13:10:00
0.67471;2018-07-15 14:10:00
0.5475;2018-07-15 15:10:00
0.38273;2018-07-15 16:10:00
0.18205000000000002;2018-07-15 17:10:00
0.027620000000000002;2018-07-15 18:10:00
0.0092699999999999;2018-07-15 19:10:00
0.0;2018-07-15 20:10:00
0.0;2018-07-15 21:10:00
0.0;2018-07-15 22:10:00
0.0;2018-07-15 23:10:00
0.0;2018-07-16 00:10:00
0.0;2018-07-16 01:10:00
0.0;2018-07-16 02:10:00
0.0;2018-07-16 03:10:00
0.0;2018-07-16 04:10:00
0.0;2018-07-16 05:10:00
0.02809;2018-07-16 06:10:00
0.18442;2018-07-16 07:10:00
0.38544;2018-07-16 08:10:00
0.54803;2018-07-16 09:10:00
0.67;2018-07-16 10:10:00
0.7302000000000001;2018-07-16 11:10:00
0.7347100000000001;2018-07-16 12:10:00
0.7151799999999999;2018-07-16 13:10:00
0.6469400000000001;2018-07-16 14:10:00
0.52385;2018-07-16 15:10:00
0.37141;2018-07-16 16:10:00
0.17787;2018-07-16 17:10:00
0.02794;2018-07-16 18:10:00
0.01016;2018-07-16 19:10:00
0.0;2018-07-16 20:10:00
0.0;2018-07-16 21:10:00
0.0;2018-07-16 22:10:00
0.0;2018-07-16 23:10:00
0.0;2018-07-17 00:10:00
0.0;2018-07-17 01:10:00
0.0;2018-07-17 02:10:00
0.0;2018-07-17 03:10:00
0.0;2018-07-17 04:10:00
0.0;2018-07-17 05:10:00
0.02723;2018-07-17 06:10:00
0.18396;2018-07-17 07:10:00
0.38458;2018-07-17 08:10:00
0.5445;2018-07-17 09:10:00
0.64718;2018-07-17 10:10:00
0.71357;2018-07-17 11:10:00
0.72439;2018-07-17 12:10:00
0.70527;2018-07-17 13:10:00
0.63516;2018-07-17 14:10:00
0.51871;2018-07-17 15:10:00
0.36416000000000004;2018-07-17 16:10:00
0.1747;2018-07-17 17:10:00
0.02871;2018-07-17 18:10:00
0.0089;2018-07-17 19:10:00
0.0;2018-07-17 20:10:00
0.0;2018-07-17 21:10:00
0.0;2018-07-17 22:10:00
0.0;2018-07-17 23:10:00
0.0;2018-07-18 00:10:00
0.0;2018-07-18 01:10:00
0.0;2018-07-18 02:10:00
0.0;2018-07-18 03:10:00
0.0;2018-07-18 04:10:00
0.0;2018-07-18 05:10:00
0.03012;2018-07-18 06:10:00
0.17893;2018-07-18 07:10:00
0.3725199999999999;2018-07-18 08:10:00
0.53388;2018-07-18 09:10:00
0.65513;2018-07-18 10:10:00
0.73334;2018-07-18 11:10:00
0.74688;2018-07-18 12:10:00
0.72923;2018-07-18 13:10:00
0.65526;2018-07-18 14:10:00
0.5365700000000001;2018-07-18 15:10:00
0.3720799999999999;2018-07-18 16:10:00
0.1778799999999999;2018-07-18 17:10:00
0.03246;2018-07-18 18:10:00
0.00899;2018-07-18 19:10:00
0.0;2018-07-18 20:10:00
0.0;2018-07-18 21:10:00
0.0;2018-07-18 22:10:00
0.0;2018-07-18 23:10:00
0.0;2018-07-19 00:10:00
0.0;2018-07-19 01:10:00
0.0;2018-07-19 02:10:00
0.0;2018-07-19 03:10:00
0.0;2018-07-19 04:10:00
0.0;2018-07-19 05:10:00
0.026350000000000002;2018-07-19 06:10:00
0.1823199999999999;2018-07-19 07:10:00
0.38212;2018-07-19 08:10:00
0.5497799999999999;2018-07-19 09:10:00
0.66996;2018-07-19 10:10:00
0.74439;2018-07-19 11:10:00
0.7604500000000001;2018-07-19 12:10:00
0.74248;2018-07-19 13:10:00
0.6678099999999999;2018-07-19 14:10:00
0.54832;2018-07-19 15:10:00
0.37938;2018-07-19 16:10:00
0.17948;2018-07-19 17:10:00
0.028579999999999904;2018-07-19 18:10:00
0.00904;2018-07-19 19:10:00
0.0;2018-07-19 20:10:00
0.0;2018-07-19 21:10:00
0.0;2018-07-19 22:10:00
0.0;2018-07-19 23:10:00
0.0;2018-07-20 00:10:00
0.0;2018-07-20 01:10:00
0.0;2018-07-20 02:10:00
0.0;2018-07-20 03:10:00
0.0;2018-07-20 04:10:00
0.0;2018-07-20 05:10:00
0.02538;2018-07-20 06:10:00
0.18109;2018-07-20 07:10:00
0.3773399999999999;2018-07-20 08:10:00
0.5320900000000001;2018-07-20 09:10:00
0.65285;2018-07-20 10:10:00
0.7225900000000001;2018-07-20 11:10:00
0.7456699999999999;2018-07-20 12:10:00
0.72633;2018-07-20 13:10:00
0.65677;2018-07-20 14:10:00
0.54007;2018-07-20 15:10:00
0.37816000000000005;2018-07-20 16:10:00
0.1812899999999999;2018-07-20 17:10:00
0.03328;2018-07-20 18:10:00
0.0081;2018-07-20 19:10:00
0.0;2018-07-20 20:10:00
0.0;2018-07-20 21:10:00
0.0;2018-07-20 22:10:00
0.0;2018-07-20 23:10:00
0.0;2018-07-21 00:10:00
0.0;2018-07-21 01:10:00
0.0;2018-07-21 02:10:00
0.0;2018-07-21 03:10:00
0.0;2018-07-21 04:10:00
0.0;2018-07-21 05:10:00
0.0308099999999999;2018-07-21 06:10:00
0.17603;2018-07-21 07:10:00
0.37806;2018-07-21 08:10:00
0.5385800000000001;2018-07-21 09:10:00
0.64364;2018-07-21 10:10:00
0.701;2018-07-21 11:10:00
0.6752999999999999;2018-07-21 12:10:00
0.68541;2018-07-21 13:10:00
0.60377;2018-07-21 14:10:00
0.53004;2018-07-21 15:10:00
0.35899;2018-07-21 16:10:00
0.1721;2018-07-21 17:10:00
0.02546;2018-07-21 18:10:00
0.00754;2018-07-21 19:10:00
0.0;2018-07-21 20:10:00
0.0;2018-07-21 21:10:00
0.0;2018-07-21 22:10:00
0.0;2018-07-21 23:10:00
0.0;2018-07-22 00:10:00
0.0;2018-07-22 01:10:00
0.0;2018-07-22 02:10:00
0.0;2018-07-22 03:10:00
0.0;2018-07-22 04:10:00
0.0;2018-07-22 05:10:00
0.04138;2018-07-22 06:10:00
0.15019;2018-07-22 07:10:00
0.33366;2018-07-22 08:10:00
0.5418;2018-07-22 09:10:00
0.64747;2018-07-22 10:10:00
0.70047;2018-07-22 11:10:00
0.70775;2018-07-22 12:10:00
0.64548;2018-07-22 13:10:00
0.5837100000000001;2018-07-22 14:10:00
0.50174;2018-07-22 15:10:00
0.35326;2018-07-22 16:10:00
0.17453;2018-07-22 17:10:00
0.03;2018-07-22 18:10:00
0.00739;2018-07-22 19:10:00
0.0;2018-07-22 20:10:00
0.0;2018-07-22 21:10:00
0.0;2018-07-22 22:10:00
0.0;2018-07-22 23:10:00
0.0;2018-07-23 00:10:00
0.0;2018-07-23 01:10:00
0.0;2018-07-23 02:10:00
0.0;2018-07-23 03:10:00
0.0;2018-07-23 04:10:00
0.0;2018-07-23 05:10:00
0.02677;2018-07-23 06:10:00
0.17809;2018-07-23 07:10:00
0.37522000000000005;2018-07-23 08:10:00
0.5285299999999999;2018-07-23 09:10:00
0.6377;2018-07-23 10:10:00
0.69978;2018-07-23 11:10:00
0.72822;2018-07-23 12:10:00
0.70639;2018-07-23 13:10:00
0.6376799999999999;2018-07-23 14:10:00
0.52824;2018-07-23 15:10:00
0.36695;2018-07-23 16:10:00
0.17516;2018-07-23 17:10:00
0.02948;2018-07-23 18:10:00
0.00733;2018-07-23 19:10:00
0.0;2018-07-23 20:10:00
0.0;2018-07-23 21:10:00
0.0;2018-07-23 22:10:00
0.0;2018-07-23 23:10:00
0.0;2018-07-24 00:10:00
0.0;2018-07-24 01:10:00
0.0;2018-07-24 02:10:00
0.0;2018-07-24 03:10:00
0.0;2018-07-24 04:10:00
0.0;2018-07-24 05:10:00
0.02612;2018-07-24 06:10:00
0.17771;2018-07-24 07:10:00
0.37641;2018-07-24 08:10:00
0.53943;2018-07-24 09:10:00
0.6586900000000001;2018-07-24 10:10:00
0.73081;2018-07-24 11:10:00
0.75718;2018-07-24 12:10:00
0.7350599999999999;2018-07-24 13:10:00
0.65751;2018-07-24 14:10:00
0.54185;2018-07-24 15:10:00
0.37781;2018-07-24 16:10:00
0.1774;2018-07-24 17:10:00
0.02653;2018-07-24 18:10:00
0.006900000000000001;2018-07-24 19:10:00
0.0;2018-07-24 20:10:00
0.0;2018-07-24 21:10:00
0.0;2018-07-24 22:10:00
0.0;2018-07-24 23:10:00
0.0;2018-07-25 00:10:00
0.0;2018-07-25 01:10:00
0.0;2018-07-25 02:10:00
0.0;2018-07-25 03:10:00
0.0;2018-07-25 04:10:00
0.0;2018-07-25 05:10:00
