Time;Consumo (kWh);ID
2023-10-18 16:00:00;0,298;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 17:00:00;0,131;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 18:00:00;0,145;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 19:00:00;0,302;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 20:00:00;0,354;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 21:00:00;1,32;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 22:00:00;0,703;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-18 23:00:00;0,595;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 00:00:00;0,396;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 01:00:00;0,149;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 02:00:00;0,133;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 03:00:00;0,153;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 04:00:00;0,126;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 05:00:00;0,147;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 06:00:00;0,428;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 07:00:00;0,378;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 08:00:00;0,216;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 09:00:00;0,26;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 10:00:00;0,313;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 11:00:00;0,306;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 12:00:00;0,301;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 13:00:00;0,361;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 14:00:00;0,369;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 15:00:00;0,541;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 16:00:00;0,309;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 17:00:00;0,379;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 18:00:00;0,7;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 19:00:00;0,254;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 20:00:00;0,33;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 21:00:00;0,218;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 22:00:00;0,529;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-19 23:00:00;0,452;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 00:00:00;0,283;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 01:00:00;0,166;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 02:00:00;0,183;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 03:00:00;0,142;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 04:00:00;0,136;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 05:00:00;0,14;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 06:00:00;0,218;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 07:00:00;0,201;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 08:00:00;0,275;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 09:00:00;0,346;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 10:00:00;0,282;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 11:00:00;0,396;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 12:00:00;0,362;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 13:00:00;0,258;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 14:00:00;0,696;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 15:00:00;0,538;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 16:00:00;0,455;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 17:00:00;0,429;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 18:00:00;0,353;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 19:00:00;0,25;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 20:00:00;0,335;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 21:00:00;0,425;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 22:00:00;0,598;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-20 23:00:00;0,549;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 00:00:00;0,297;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 01:00:00;0,118;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 02:00:00;0,143;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 03:00:00;0,12;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 04:00:00;0,124;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 05:00:00;0,142;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 06:00:00;0,13;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 07:00:00;0,158;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 08:00:00;0,148;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 09:00:00;0,144;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 10:00:00;0,248;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 11:00:00;0,339;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 12:00:00;0,51;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 13:00:00;0,464;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 14:00:00;0,549;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 15:00:00;0,704;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 16:00:00;0,845;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 17:00:00;0,491;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 18:00:00;0,54;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 19:00:00;0,528;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 20:00:00;0,467;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 21:00:00;0,394;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 22:00:00;0,5;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-21 23:00:00;0,415;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 00:00:00;0,375;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 01:00:00;0,28;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 02:00:00;0,216;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 03:00:00;0,198;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 04:00:00;0,185;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 05:00:00;0,145;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 06:00:00;0,131;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 07:00:00;0,12;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 08:00:00;0,184;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 09:00:00;0,143;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 10:00:00;0,404;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 11:00:00;0,496;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 12:00:00;0,411;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 13:00:00;0,532;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 14:00:00;0,991;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 15:00:00;0,965;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 16:00:00;1,192;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 17:00:00;0,745;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 18:00:00;0,536;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 19:00:00;0,48;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 20:00:00;0,594;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 21:00:00;0,586;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 22:00:00;0,743;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-22 23:00:00;0,447;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 00:00:00;0,139;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 01:00:00;0,165;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 02:00:00;0,135;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 03:00:00;0,21;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 04:00:00;0,202;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 05:00:00;0,146;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 06:00:00;0,405;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 07:00:00;0,265;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 08:00:00;1,095;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 09:00:00;0,974;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 10:00:00;0,8;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 11:00:00;0,359;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 12:00:00;0,424;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 13:00:00;0,443;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 14:00:00;0,497;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 15:00:00;0,643;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 16:00:00;0,422;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 17:00:00;0,244;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 18:00:00;0,317;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 19:00:00;1,502;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 20:00:00;1,618;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 21:00:00;1,663;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 22:00:00;1,284;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-23 23:00:00;0,963;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 00:00:00;0,325;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 01:00:00;0,551;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 02:00:00;0,802;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 03:00:00;0,73;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 04:00:00;0,217;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 05:00:00;0,805;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 06:00:00;1,653;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 07:00:00;0,3;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 08:00:00;0,221;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 09:00:00;0,196;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 10:00:00;0,148;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 11:00:00;0,255;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 12:00:00;0,425;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 13:00:00;0,387;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 14:00:00;0,398;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 15:00:00;0,45;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 16:00:00;0,405;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 17:00:00;0,136;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 18:00:00;0,236;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 19:00:00;0,753;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 20:00:00;0,39;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 21:00:00;0,744;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 22:00:00;0,388;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-24 23:00:00;0,381;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 00:00:00;0,292;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 01:00:00;0,223;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 02:00:00;0,192;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 03:00:00;0,158;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 04:00:00;0,152;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 05:00:00;0,173;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 06:00:00;0,504;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 07:00:00;0,336;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 08:00:00;0,56;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 09:00:00;0,302;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 10:00:00;0,473;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 11:00:00;0,385;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 12:00:00;0,386;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 13:00:00;1,106;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 14:00:00;0,883;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 15:00:00;0,55;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 16:00:00;0,334;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 17:00:00;0,166;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 18:00:00;0,42;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 19:00:00;0,414;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 20:00:00;0,367;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 21:00:00;0,842;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 22:00:00;0,847;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-25 23:00:00;0,526;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 00:00:00;0,483;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 01:00:00;0,248;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 02:00:00;0,13;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 03:00:00;0,149;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 04:00:00;0,132;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 05:00:00;0,261;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 06:00:00;0,82;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 07:00:00;0,332;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 08:00:00;0,203;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 09:00:00;0,154;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 10:00:00;0,284;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 11:00:00;0,335;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 12:00:00;0,38;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 13:00:00;0,428;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 14:00:00;0,353;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 15:00:00;0,491;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 16:00:00;0,342;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 17:00:00;0,228;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 18:00:00;0,425;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 19:00:00;0,574;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 20:00:00;0,351;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 21:00:00;0,696;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 22:00:00;0,42;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-26 23:00:00;0,386;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 00:00:00;0,446;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 01:00:00;0,2;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 02:00:00;0,202;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 03:00:00;0,177;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 04:00:00;0,16;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 05:00:00;0,156;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 06:00:00;0,212;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 07:00:00;0,14;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 08:00:00;0,998;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 09:00:00;0,953;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 10:00:00;0,191;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 11:00:00;0,213;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 12:00:00;0,362;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 13:00:00;0,316;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 14:00:00;1,327;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 15:00:00;0,988;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 16:00:00;0,665;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 17:00:00;0,491;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 18:00:00;1,168;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 19:00:00;0,872;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 20:00:00;0,43;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 21:00:00;0,54;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 22:00:00;0,539;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-27 23:00:00;0,53;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 00:00:00;0,514;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 01:00:00;0,443;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 02:00:00;0,316;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 03:00:00;0,24;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 04:00:00;0,165;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 05:00:00;0,127;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 06:00:00;0,124;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 07:00:00;0,184;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 08:00:00;0,117;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 09:00:00;0,147;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 10:00:00;0,218;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 11:00:00;0,499;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 12:00:00;0,522;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 13:00:00;0,364;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 14:00:00;0,318;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 15:00:00;0,584;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 16:00:00;0,506;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 17:00:00;0,293;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 18:00:00;0,253;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 19:00:00;0,29;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 20:00:00;0,3;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 21:00:00;0,665;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 22:00:00;0,619;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-28 23:00:00;0,219;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 00:00:00;0,387;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 01:00:00;0,228;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 02:00:00;0,204;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 03:00:00;0,184;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 04:00:00;0,18;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 05:00:00;0,124;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 06:00:00;0,142;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 07:00:00;0,149;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 08:00:00;0,167;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 09:00:00;0,123;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 10:00:00;0,14;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 11:00:00;0,305;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 12:00:00;0,469;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 13:00:00;0,94;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 14:00:00;1,217;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 15:00:00;0,677;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 16:00:00;0,587;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 17:00:00;0,796;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 18:00:00;0,694;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 19:00:00;0,881;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 20:00:00;1,221;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 21:00:00;0,915;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 22:00:00;0,944;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-29 23:00:00;0,707;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 00:00:00;0,256;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 01:00:00;0,236;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 02:00:00;0,179;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 03:00:00;0,163;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 04:00:00;0,154;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 05:00:00;0,13;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 06:00:00;0,527;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 07:00:00;0,337;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 08:00:00;0,257;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 09:00:00;0,186;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 10:00:00;0,284;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 11:00:00;0,467;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 12:00:00;0,453;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 13:00:00;0,458;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 14:00:00;0,524;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 15:00:00;0,741;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 16:00:00;1,135;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 17:00:00;1,144;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 18:00:00;1,09;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 19:00:00;1,049;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 20:00:00;1,505;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 21:00:00;0,529;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 22:00:00;0,48;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-30 23:00:00;1,126;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 00:00:00;0,553;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 01:00:00;0,273;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 02:00:00;0,317;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 03:00:00;0,329;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 04:00:00;0,312;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 05:00:00;0,367;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 06:00:00;0,355;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 07:00:00;0,371;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 08:00:00;0,215;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 09:00:00;0,285;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 10:00:00;0,553;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 11:00:00;0,498;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 12:00:00;0,361;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 13:00:00;0,242;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 14:00:00;0,202;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 15:00:00;0,305;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 16:00:00;0,196;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 17:00:00;0,291;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 18:00:00;0,213;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 19:00:00;0,297;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 20:00:00;0,546;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 21:00:00;0,594;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 22:00:00;0,437;Casa2_18_02_2023-22_01_2024-R.csv
2023-10-31 23:00:00;0,419;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 00:00:00;0,67;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 01:00:00;0,618;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 02:00:00;0,183;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 03:00:00;0,131;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 04:00:00;0,164;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 05:00:00;0,17;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 06:00:00;0,135;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 07:00:00;0,28;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 08:00:00;0,162;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 09:00:00;0,176;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 10:00:00;0,504;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 11:00:00;0,61;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 12:00:00;1,453;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 13:00:00;2,133;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 14:00:00;2,22;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 15:00:00;1,885;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 16:00:00;1,724;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 17:00:00;1,181;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 18:00:00;1,095;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 19:00:00;0,656;Casa2_18_02_2023-22_01_2024-R.csv
2023-11-01 20:00:00;0,672;Casa2_18_02_2023-22_01_2024-R.csv
