time;P;G(i);H_sun;T2m;WS10m;Int
20200618:0910;558.04;726.69;47.7;20.7;0.62;0.0
20200618:1010;665.69;892.62;58.66;22.61;0.69;0.0
20200618:1110;739.4;995.72;68.11;24.37;1.66;0.0
20200618:1210;749.06;1006.68;72.95;25.82;2.34;0.0
20200618:1310;726.97;969.92;69.48;26.99;2.9;0.0
20200618:1410;618.28;812.48;60.56;27.71;3.31;0.0
20200618:1510;526.33;686.55;49.76;28.16;3.38;0.0
20200618:1610;364.61;483.15;38.41;28.01;3.31;0.0
20200618:1710;167.28;255.66;27.03;27.9;3.1;0.0
20200618:1810;25.39;49.69;15.92;27.25;2.76;0.0
20200618:1910;10.29;25.12;5.33;26.05;2.14;0.0
20200618:2010;0.0;0.0;0.0;24.43;1.31;0.0
20200618:2110;0.0;0.0;0.0;22.66;1.03;0.0
20200618:2210;0.0;0.0;0.0;20.94;1.59;0.0
20200618:2310;0.0;0.0;0.0;19.5;2.14;0.0
20200619:0010;0.0;0.0;0.0;18.55;2.41;0.0
20200619:0110;0.0;0.0;0.0;17.72;2.34;0.0
20200619:0210;0.0;0.0;0.0;16.94;2.34;0.0
20200619:0310;0.0;0.0;0.0;16.34;2.28;0.0
20200619:0410;0.0;0.0;0.0;15.72;2.21;0.0
20200619:0510;4.88;15.59;3.45;15.17;2.0;0.0
20200619:0610;51.48;90.11;13.91;15.86;1.52;0.0
20200619:0710;198.86;274.64;24.94;18.55;1.38;0.0
20200619:0810;391.16;503.23;36.29;20.62;1.24;0.0
20200619:0910;535.28;705.97;47.67;22.54;0.34;0.0
20200619:1010;655.66;875.21;58.63;24.55;1.31;0.0
20200619:1110;684.56;914.76;68.1;26.29;2.28;0.0
20200619:1210;733.98;986.9;72.96;27.51;2.76;0.0
20200619:1310;706.43;947.31;69.53;28.49;2.97;0.0
20200619:1410;638.68;848.32;60.6;29.15;3.1;0.0
20200619:1510;525.11;690.58;49.81;29.72;3.31;0.0
20200619:1610;359.55;480.35;38.46;29.88;3.45;0.0
20200619:1710;166.65;255.77;27.08;29.76;3.52;0.0
20200619:1810;31.78;58.91;15.97;29.13;3.72;0.0
20200619:1910;10.2;25.12;5.38;27.65;3.66;0.0
20200619:2010;0.0;0.0;0.0;25.89;3.38;0.0
20200619:2110;0.0;0.0;0.0;24.42;2.9;0.0
20200619:2210;0.0;0.0;0.0;23.11;2.41;0.0
20200619:2310;0.0;0.0;0.0;21.92;2.07;0.0
20200620:0010;0.0;0.0;0.0;20.66;1.79;0.0
20200620:0110;0.0;0.0;0.0;19.33;1.59;0.0
20200620:0210;0.0;0.0;0.0;18.1;1.52;0.0
20200620:0310;0.0;0.0;0.0;16.91;1.52;0.0
20200620:0410;0.0;0.0;0.0;15.86;1.45;0.0
20200620:0510;4.88;15.59;3.42;15.02;1.38;0.0
20200620:0610;37.64;79.57;13.88;15.78;0.97;0.0
20200620:0710;202.82;288.33;24.91;19.67;0.62;0.0
20200620:0810;395.25;518.89;36.26;22.54;0.41;0.0
20200620:0910;542.66;722.94;47.64;24.73;0.48;0.0
20200620:1010;665.9;896.07;58.6;26.7;1.59;0.0
20200620:1110;732.29;995.6;68.08;28.35;2.28;0.0
20200620:1210;746.81;1018.27;72.97;29.68;2.76;0.0
20200620:1310;723.55;981.24;69.56;30.72;3.17;0.0
20200620:1410;648.66;868.63;60.65;31.41;3.52;0.0
20200620:1510;531.55;704.11;49.85;31.74;3.72;0.0
20200620:1610;363.48;489.25;38.51;31.73;3.79;0.0
20200620:1710;165.72;258.39;27.13;31.49;3.79;0.0
20200620:1810;28.62;55.57;16.02;30.84;3.79;0.0
20200620:1910;11.74;27.72;5.42;29.59;3.24;0.0
20200620:2010;0.0;0.0;0.0;27.84;2.97;0.0
20200620:2110;0.0;0.0;0.0;26.2;2.62;0.0
20200620:2210;0.0;0.0;0.0;24.75;2.14;0.0
20200620:2310;0.0;0.0;0.0;23.29;1.93;0.0
20200621:0010;0.0;0.0;0.0;22.14;2.0;0.0
20200621:0110;0.0;0.0;0.0;21.13;1.93;0.0
20200621:0210;0.0;0.0;0.0;20.13;1.93;0.0
20200621:0310;0.0;0.0;0.0;19.0;1.79;0.0
20200621:0410;0.0;0.0;0.0;18.02;1.72;0.0
20200621:0510;4.82;15.59;3.39;17.1;1.66;0.0
20200621:0610;39.11;80.44;13.84;17.43;1.24;0.0
20200621:0710;199.23;283.18;24.87;21.03;0.97;0.0
20200621:0810;385.68;506.63;36.22;24.01;0.9;0.0
20200621:0910;524.72;704.89;47.6;26.42;0.41;0.0
20200621:1010;634.83;874.15;58.57;28.17;0.69;0.0
20200621:1110;703.48;980.89;68.06;29.81;1.24;0.0
20200621:1210;719.16;1008.44;72.97;31.13;1.52;0.0
20200621:1310;692.21;967.2;69.59;32.15;1.66;0.0
20200621:1410;618.36;853.2;60.69;32.84;1.72;0.0
20200621:1510;508.01;692.34;49.89;33.2;1.66;0.0
20200621:1610;349.77;480.99;38.55;33.23;1.66;0.0
20200621:1710;164.68;258.17;27.17;32.94;1.66;0.0
20200621:1810;33.38;62.57;16.06;32.26;1.86;0.0
20200621:1910;12.17;28.58;5.46;31.25;1.24;0.0
20200621:2010;0.0;0.0;0.0;29.67;1.72;0.0
20200621:2110;0.0;0.0;0.0;27.81;2.21;0.0
20200621:2210;0.0;0.0;0.0;26.13;2.62;0.0
20200621:2310;0.0;0.0;0.0;24.77;3.38;0.0
20200622:0010;0.0;0.0;0.0;23.21;4.41;0.0
20200622:0110;0.0;0.0;0.0;21.64;4.21;0.0
20200622:0210;0.0;0.0;0.0;20.54;3.86;0.0
20200622:0310;0.0;0.0;0.0;19.82;3.66;0.0
20200622:0410;0.0;0.0;0.0;19.25;3.45;0.0
20200622:0510;4.77;15.59;3.35;18.77;3.24;0.0
20200622:0610;36.74;78.11;13.8;19.26;3.03;0.0
20200622:0710;200.38;282.54;24.83;21.01;3.66;0.0
20200622:0810;395.79;507.31;36.18;23.33;3.52;0.0
20200622:0910;553.11;714.12;47.56;25.89;3.24;0.0
20200622:1010;659.58;876.58;58.53;28.24;2.83;0.0
20200622:1110;716.82;979.66;68.03;30.17;2.41;0.0
20200622:1210;722.26;1007.23;72.97;31.71;1.93;0.0
20200622:1310;689.99;976.13;69.61;32.85;1.24;0.0
20200622:1410;607.16;856.24;60.72;33.61;0.76;0.0
20200622:1510;499.01;694.81;49.93;34.08;0.55;0.0
20200622:1610;344.19;482.05;38.59;34.23;0.41;0.0
20200622:1710;162.42;257.41;27.21;34.02;0.28;0.0
20200622:1810;31.9;61.39;16.09;33.54;0.14;0.0
20200622:1910;12.61;29.45;5.5;32.81;0.28;0.0
20200622:2010;0.0;0.0;0.0;31.58;0.76;0.0
20200622:2110;0.0;0.0;0.0;29.19;1.38;0.0
20200622:2210;0.0;0.0;0.0;27.66;2.07;0.0
20200622:2310;0.0;0.0;0.0;26.02;2.55;0.0
20200623:0010;0.0;0.0;0.0;24.99;2.9;0.0
20200623:0110;0.0;0.0;0.0;24.08;2.97;0.0
20200623:0210;0.0;0.0;0.0;23.1;2.69;0.0
20200623:0310;0.0;0.0;0.0;22.26;2.55;0.0
20200623:0410;0.0;0.0;0.0;21.6;2.48;0.0
20200623:0510;4.21;14.72;3.31;21.05;2.41;0.0
20200623:0610;42.06;82.66;13.76;21.51;2.07;0.0
20200623:0710;195.32;277.08;24.79;23.06;2.76;0.0
20200623:0810;383.1;497.58;36.13;24.77;2.55;0.0
20200623:0910;530.89;695.34;47.51;26.78;2.21;0.0
20200623:1010;639.19;863.31;58.49;28.92;1.86;0.0
20200623:1110;694.09;965.2;67.99;30.99;1.59;0.0
20200623:1210;700.33;991.89;72.96;32.89;1.38;0.0
20200623:1310;671.97;956.93;69.63;34.47;1.24;0.0
20200623:1410;600.09;845.5;60.75;35.43;1.24;0.0
20200623:1510;495.5;686.54;49.97;35.97;1.45;0.0
20200623:1610;342.84;478.08;38.63;36.1;1.66;0.0
20200623:1710;164.58;258.01;27.25;35.53;1.93;0.0
20200623:1810;35.92;67.26;16.13;35.09;2.0;0.0
20200623:1910;12.03;28.58;5.53;33.34;1.72;0.0
20200623:2010;0.0;0.0;0.0;31.78;1.1;0.0
20200623:2110;0.0;0.0;0.0;30.55;0.0;0.0
20200623:2210;0.0;0.0;0.0;28.88;0.76;0.0
20200623:2310;0.0;0.0;0.0;25.91;1.93;0.0
20200624:0010;0.0;0.0;0.0;24.53;1.72;0.0
20200624:0110;0.0;0.0;0.0;23.7;1.72;0.0
20200624:0210;0.0;0.0;0.0;23.11;1.79;0.0
20200624:0310;0.0;0.0;0.0;22.5;1.79;0.0
20200624:0410;0.0;0.0;0.0;21.86;2.07;0.0
20200624:0510;0.0;2.6;3.27;21.34;2.21;0.0
20200624:0610;54.14;90.8;13.71;21.9;2.0;0.0
20200624:0710;169.18;234.24;24.74;23.76;1.86;0.0
20200624:0810;147.13;199.97;36.08;25.18;1.93;0.0
20200624:0910;41.08;68.22;47.47;27.16;2.41;0.0
20200624:1010;59.04;92.19;58.44;29.14;2.48;0.0
20200624:1110;56.96;90.34;67.95;31.25;2.14;0.0
20200624:1210;220.27;301.75;72.94;33.1;2.07;0.0
20200624:1310;665.28;924.39;69.64;34.21;2.34;0.0
20200624:1410;608.55;834.43;60.78;34.87;2.76;0.0
20200624:1510;500.65;678.29;50.0;35.14;2.97;0.0
20200624:1610;347.71;475.63;38.66;34.51;3.17;0.0
20200624:1710;166.69;254.99;27.28;32.17;3.93;0.0
20200624:1810;65.73;102.76;16.16;31.09;2.34;0.0
20200624:1910;11.17;26.85;5.55;29.79;2.55;0.0
20200624:2010;0.0;0.0;0.0;28.55;1.17;0.0
20200624:2110;0.0;0.0;0.0;27.41;1.31;0.0
20200624:2210;0.0;0.0;0.0;26.02;1.79;0.0
20200624:2310;0.0;0.0;0.0;25.06;1.86;0.0
20200625:0010;0.0;0.0;0.0;24.15;1.79;0.0
20200625:0110;0.0;0.0;0.0;23.57;1.93;0.0
20200625:0210;0.0;0.0;0.0;22.85;2.0;0.0
20200625:0310;0.0;0.0;0.0;21.86;2.0;0.0
20200625:0410;0.0;0.0;0.0;21.07;2.14;0.0
20200625:0510;3.28;12.99;3.22;20.4;2.21;0.0
20200625:0610;45.85;84.37;13.66;20.93;2.0;0.0
20200625:0710;190.61;270.41;24.69;22.72;2.07;0.0
20200625:0810;360.33;470.03;36.03;24.58;1.79;0.0
20200625:0910;519.69;685.8;47.41;26.6;1.45;0.0
20200625:1010;626.48;852.54;58.39;28.63;1.24;0.0
20200625:1110;691.58;954.36;67.9;30.32;1.72;0.0
20200625:1210;714.38;986.05;72.91;31.99;2.48;0.0
20200625:1310;692.34;947.6;69.64;32.99;3.1;0.0
20200625:1410;612.14;827.89;60.8;33.59;3.38;0.0
20200625:1510;448.31;600.38;50.02;33.29;3.17;0.0
20200625:1610;354.06;476.06;38.68;31.69;3.66;0.0
20200625:1710;170.66;254.35;27.3;30.66;3.38;0.0
20200625:1810;41.19;73.32;16.18;30.56;2.83;0.0
20200625:1910;11.15;26.85;5.58;30.1;2.48;0.0
20200625:2010;0.0;0.0;0.0;28.51;2.28;0.0
20200625:2110;0.0;0.0;0.0;27.12;2.21;0.0
20200625:2210;0.0;0.0;0.0;25.62;1.72;0.0
20200625:2310;0.0;0.0;0.0;23.97;0.97;0.0
20200626:0010;0.0;0.0;0.0;23.85;0.07;0.0
20200626:0110;0.0;0.0;0.0;22.77;0.55;0.0
20200626:0210;0.0;0.0;0.0;21.21;0.97;0.0
20200626:0310;0.0;0.0;0.0;21.22;0.69;0.0
20200626:0410;0.0;0.0;0.0;21.16;0.34;0.0
20200626:0510;2.82;12.13;3.16;20.48;0.48;0.0
20200626:0610;39.61;79.45;13.6;20.37;0.41;0.0
20200626:0710;194.22;277.96;24.63;21.97;0.69;0.0
20200626:0810;382.54;498.38;35.98;23.98;1.72;0.0
20200626:0910;543.74;704.63;47.36;25.86;2.83;0.0
20200626:1010;662.15;866.79;58.34;27.4;3.79;0.0
20200626:1110;721.59;954.08;67.85;28.47;4.28;0.0
20200626:1210;563.22;739.9;72.88;29.34;4.41;0.0
20200626:1310;728.38;968.46;69.64;30.05;4.55;0.0
20200626:1410;652.42;859.92;60.81;30.51;4.69;0.0
20200626:1510;541.4;707.23;50.05;30.63;4.83;0.0
20200626:1610;349.26;462.94;38.71;30.31;4.97;0.0
20200626:1710;163.06;228.55;27.33;29.58;4.9;0.0
20200626:1810;51.2;81.82;16.2;28.66;4.55;0.0
20200626:1910;0.0;4.33;5.59;27.41;3.86;0.0
20200626:2010;0.0;0.0;0.0;25.97;3.31;0.0
20200626:2110;0.0;0.0;0.0;24.65;2.83;0.0
20200626:2210;0.0;0.0;0.0;23.44;2.34;0.0
20200626:2310;0.0;0.0;0.0;22.39;1.93;0.0
20200627:0010;0.0;0.0;0.0;21.44;1.66;0.0
20200627:0110;0.0;0.0;0.0;20.54;1.52;0.0
20200627:0210;0.0;0.0;0.0;19.9;1.38;0.0
20200627:0310;0.0;0.0;0.0;19.03;1.31;0.0
20200627:0410;0.0;0.0;0.0;18.14;1.24;0.0
20200627:0510;3.34;12.99;3.1;17.37;1.1;0.0
20200627:0610;56.42;90.36;13.55;18.04;0.69;0.0
20200627:0710;192.87;275.63;24.57;20.58;1.03;0.0
20200627:0810;380.52;497.69;35.92;22.46;0.62;0.0
20200627:0910;534.85;706.58;47.3;24.26;0.69;0.0
20200627:1010;657.91;878.57;58.28;25.96;1.66;0.0
20200627:1110;716.62;968.6;67.8;27.44;2.14;0.0
20200627:1210;735.71;1002.27;72.84;28.75;2.34;0.0
20200627:1310;708.91;963.32;69.64;29.88;2.55;0.0
20200627:1410;632.51;850.51;60.82;30.86;2.76;0.0
20200627:1510;515.69;685.13;50.06;31.36;3.03;0.0
20200627:1610;357.38;480.69;38.73;31.31;3.24;0.0
20200627:1710;166.28;259.36;27.34;31.01;3.17;0.0
20200627:1810;35.48;66.74;16.22;30.34;2.97;0.0
20200627:1910;12.9;29.45;5.6;29.02;2.97;0.0
20200627:2010;0.0;0.0;0.0;27.5;2.55;0.0
20200627:2110;0.0;0.0;0.0;26.35;2.07;0.0
20200627:2210;0.0;0.0;0.0;25.23;1.79;0.0
20200627:2310;0.0;0.0;0.0;24.15;1.79;0.0
20200628:0010;0.0;0.0;0.0;23.13;1.93;0.0
20200628:0110;0.0;0.0;0.0;22.2;1.93;0.0
20200628:0210;0.0;0.0;0.0;21.33;1.86;0.0
20200628:0310;0.0;0.0;0.0;20.48;1.79;0.0
20200628:0410;0.0;0.0;0.0;19.69;1.66;0.0
20200628:0510;3.31;12.99;3.04;18.96;1.52;0.0
20200628:0610;36.25;75.32;13.48;19.27;1.1;0.0
20200628:0710;191.56;274.58;24.51;21.76;1.24;0.0
20200628:0810;377.32;495.12;35.85;24.22;1.1;0.0
20200628:0910;519.17;699.09;47.24;26.32;0.21;0.0
20200628:1010;631.26;866.03;58.21;28.05;0.76;0.0
20200628:1110;691.97;958.47;67.73;29.65;1.38;0.0
20200628:1210;719.45;1003.05;72.79;31.03;1.72;0.0
20200628:1310;691.25;958.53;69.62;32.13;2.0;0.0
20200628:1410;622.4;851.51;60.83;32.92;2.28;0.0
20200628:1510;510.02;689.12;50.07;33.41;2.41;0.0
20200628:1610;350.85;479.11;38.74;33.54;2.55;0.0
20200628:1710;166.64;260.86;27.36;33.38;2.48;0.0
20200628:1810;27.4;57.53;16.23;32.97;2.28;0.0
20200628:1910;12.14;28.58;5.61;31.79;2.14;0.0
20200628:2010;0.0;0.0;0.0;30.26;1.86;0.0
20200628:2110;0.0;0.0;0.0;28.63;1.66;0.0
20200628:2210;0.0;0.0;0.0;26.95;1.45;0.0
20200628:2310;0.0;0.0;0.0;25.32;1.38;0.0
20200629:0010;0.0;0.0;0.0;23.87;1.45;0.0
20200629:0110;0.0;0.0;0.0;23.1;1.72;0.0
20200629:0210;0.0;0.0;0.0;22.16;2.0;0.0
20200629:0310;0.0;0.0;0.0;21.32;2.0;0.0
20200629:0410;0.0;0.0;0.0;20.62;2.0;0.0
20200629:0510;2.83;12.13;2.97;20.0;1.93;0.0
20200629:0610;33.79;73.18;13.42;20.66;1.66;0.0
20200629:0710;193.15;279.86;24.44;23.05;1.38;0.0
20200629:0810;385.09;507.86;35.79;25.63;1.38;0.0
20200629:0910;531.49;714.09;47.17;27.6;0.76;0.0
20200629:1010;639.83;884.9;58.15;29.44;0.83;0.0
20200629:1110;704.32;979.91;67.67;31.29;1.72;0.0
20200629:1210;737.79;1029.99;72.74;32.87;2.34;0.0
20200629:1310;709.09;984.81;69.6;34.04;2.69;0.0
20200629:1410;635.62;871.13;60.83;34.84;3.03;0.0
20200629:1510;520.67;705.14;50.08;35.3;3.24;0.0
20200629:1610;356.8;489.23;38.75;35.36;3.38;0.0
20200629:1710;167.37;264.07;27.37;35.03;3.38;0.0
20200629:1810;24.54;54.52;16.23;34.26;3.24;0.0
20200629:1910;11.47;27.72;5.61;33.56;2.48;0.0
20200629:2010;0.0;0.0;0.0;31.67;2.34;0.0
20200629:2110;0.0;0.0;0.0;29.89;2.0;0.0
20200629:2210;0.0;0.0;0.0;28.12;1.52;0.0
20200629:2310;0.0;0.0;0.0;25.71;1.17;0.0
20200630:0010;0.0;0.0;0.0;24.68;2.07;0.0
20200630:0110;0.0;0.0;0.0;23.87;2.62;0.0
20200630:0210;0.0;0.0;0.0;23.26;2.76;0.0
20200630:0310;0.0;0.0;0.0;22.59;2.62;0.0
20200630:0410;0.0;0.0;0.0;22.06;2.48;0.0
20200630:0510;2.8;12.13;2.9;21.57;2.34;0.0
20200630:0610;37.5;76.15;13.35;22.01;1.93;0.0
20200630:0710;190.01;273.54;24.37;24.0;2.14;0.0
20200630:0810;375.39;493.71;35.72;26.09;1.86;0.0
20200630:0910;523.35;697.46;47.1;28.32;1.45;0.0
20200630:1010;625.88;868.19;58.08;30.64;0.9;0.0
20200630:1110;680.46;961.76;67.6;32.84;1.24;0.0
20200630:1210;713.72;1000.62;72.68;34.62;2.48;0.0
20200630:1310;694.0;963.07;69.57;35.65;3.24;0.0
20200630:1410;625.15;856.04;60.82;36.32;3.72;0.0
20200630:1510;508.28;687.81;50.09;36.64;4.14;0.0
20200630:1610;351.04;479.57;38.76;36.06;4.62;0.0
20200630:1710;169.63;263.27;27.37;35.12;4.14;0.0
20200630:1810;38.11;71.97;16.23;34.54;4.14;0.0
20200630:1910;12.58;29.45;5.61;33.54;3.45;0.0
20200630:2010;0.0;0.0;0.0;31.79;3.03;0.0
20200630:2110;0.0;0.0;0.0;30.22;2.97;0.0
20200630:2210;0.0;0.0;0.0;28.84;2.76;0.0
20200630:2310;0.0;0.0;0.0;27.64;2.34;0.0
20200701:0010;0.0;0.0;0.0;26.4;2.0;0.0
20200701:0110;0.0;0.0;0.0;25.01;1.86;0.0
20200701:0210;0.0;0.0;0.0;23.75;1.66;0.0
20200701:0310;0.0;0.0;0.0;22.64;1.52;0.0
20200701:0410;0.0;0.0;0.0;21.69;1.52;0.0
20200701:0510;2.81;12.13;2.83;20.75;1.52;0.0
20200701:0610;32.02;71.03;13.27;21.12;1.31;0.0
20200701:0710;189.57;276.37;24.3;24.29;1.79;0.0
20200701:0810;384.2;502.51;35.65;26.65;3.03;0.0
20200701:0910;546.42;711.1;47.03;28.36;3.72;0.0
20200701:1010;666.62;880.99;58.0;29.8;4.07;0.0
20200701:1110;731.12;980.92;67.52;31.04;4.21;0.0
20200701:1210;753.68;1020.57;72.61;32.2;4.28;0.0
20200701:1310;724.48;982.33;69.54;33.13;4.21;0.0
20200701:1410;651.37;876.3;60.81;33.81;4.28;0.0
20200701:1510;530.66;706.7;50.09;34.02;4.48;0.0
20200701:1610;205.69;281.6;38.76;33.86;4.62;0.0
20200701:1710;158.39;225.77;27.37;33.32;4.76;0.0
20200701:1810;63.18;101.38;16.23;32.62;4.83;0.0
20200701:1910;11.62;27.72;5.6;31.41;4.0;0.0
20200701:2010;0.0;0.0;0.0;29.85;3.38;0.0
20200701:2110;0.0;0.0;0.0;28.57;2.62;0.0
20200701:2210;0.0;0.0;0.0;27.43;2.0;0.0
20200701:2310;0.0;0.0;0.0;26.33;1.72;0.0
20200702:0010;0.0;0.0;0.0;25.22;1.66;0.0
20200702:0110;0.0;0.0;0.0;23.93;1.66;0.0
20200702:0210;0.0;0.0;0.0;22.43;1.45;0.0
20200702:0310;0.0;0.0;0.0;21.08;1.31;0.0
20200702:0410;0.0;0.0;0.0;20.0;1.31;0.0
20200702:0510;2.4;11.26;2.75;19.13;1.24;0.0
20200702:0610;31.96;70.59;13.19;19.91;0.76;0.0
20200702:0710;191.13;277.73;24.22;22.91;0.9;0.0
20200702:0810;379.55;501.99;35.57;25.04;0.83;0.0
20200702:0910;537.51;705.76;46.95;26.99;2.14;0.0
20200702:1010;661.78;874.39;57.92;28.59;3.52;0.0
20200702:1110;730.35;974.16;67.44;29.83;4.21;0.0
20200702:1210;752.28;1008.16;72.54;30.74;4.55;0.0
20200702:1310;725.18;970.54;69.5;31.51;4.69;0.0
20200702:1410;659.53;876.14;60.8;31.92;4.69;0.0
20200702:1510;536.91;707.91;50.08;32.11;4.62;0.0
20200702:1610;366.95;491.14;38.76;31.98;4.62;0.0
20200702:1710;173.29;267.67;27.37;30.96;4.21;0.0
20200702:1810;19.29;48.14;16.22;29.61;3.45;0.0
20200702:1910;10.69;25.98;5.58;28.67;2.76;0.0
20200702:2010;0.0;0.0;0.0;27.58;1.52;0.0
20200702:2110;0.0;0.0;0.0;26.4;1.45;0.0
20200702:2210;0.0;0.0;0.0;25.3;1.72;0.0
20200702:2310;0.0;0.0;0.0;23.95;2.41;0.0
20200703:0010;0.0;0.0;0.0;22.52;3.03;0.0
20200703:0110;0.0;0.0;0.0;20.8;3.31;0.0
20200703:0210;0.0;0.0;0.0;19.4;3.59;0.0
20200703:0310;0.0;0.0;0.0;18.43;3.52;0.0
20200703:0410;0.0;0.0;0.0;17.75;3.24;0.0
20200703:0510;2.43;11.26;2.66;17.22;3.03;0.0
20200703:0610;32.35;70.02;13.11;17.26;3.31;0.0
20200703:0710;197.0;276.92;24.15;18.34;3.52;0.0
20200703:0810;399.71;505.4;35.49;20.28;3.52;0.0
20200703:0910;565.78;718.95;46.87;22.43;3.17;0.0
20200703:1010;676.77;885.64;57.84;24.42;2.62;0.0
20200703:1110;730.76;987.8;67.35;26.16;1.93;0.0
20200703:1210;741.58;1028.59;72.46;27.67;1.31;0.0
20200703:1310;701.24;984.72;69.46;28.9;0.76;0.0
20200703:1410;634.39;888.47;60.78;29.92;0.41;0.0
20200703:1510;516.5;710.47;50.07;30.58;0.34;0.0
20200703:1610;362.38;498.46;38.75;30.85;0.41;0.0
20200703:1710;172.27;269.41;27.36;30.76;0.48;0.0
20200703:1810;28.27;60.03;16.21;30.42;0.62;0.0
20200703:1910;12.26;28.58;5.56;29.92;0.97;0.0
20200703:2010;0.0;0.0;0.0;28.84;0.97;0.0
20200703:2110;0.0;0.0;0.0;27.13;1.72;0.0
20200703:2210;0.0;0.0;0.0;25.31;2.21;0.0
20200703:2310;0.0;0.0;0.0;23.81;2.48;0.0
20200704:0010;0.0;0.0;0.0;22.67;2.76;0.0
20200704:0110;0.0;0.0;0.0;21.46;2.83;0.0
20200704:0210;0.0;0.0;0.0;20.37;2.69;0.0
20200704:0310;0.0;0.0;0.0;19.5;2.55;0.0
20200704:0410;0.0;0.0;0.0;18.79;2.41;0.0
20200704:0510;1.98;10.39;2.58;18.24;2.21;0.0
20200704:0610;31.18;69.02;13.03;18.65;1.79;0.0
20200704:0710;193.87;278.38;24.06;20.71;1.86;0.0
20200704:0810;390.55;506.76;35.41;23.28;1.93;0.0
20200704:0910;544.05;713.46;46.79;25.6;1.72;0.0
20200704:1010;648.94;884.7;57.76;27.65;1.1;0.0
20200704:1110;689.19;974.95;67.26;29.48;0.55;0.0
20200704:1210;702.07;1016.03;72.37;30.98;0.28;0.0
20200704:1310;673.57;978.33;69.4;32.21;0.14;0.0
20200704:1410;609.55;870.75;60.75;33.02;0.21;0.0
20200704:1510;503.81;704.37;50.05;33.51;0.28;0.0
20200704:1610;355.73;495.63;38.74;33.67;0.48;0.0
20200704:1710;171.55;269.76;27.34;33.49;0.69;0.0
20200704:1810;26.71;58.86;16.19;33.0;1.03;0.0
20200704:1910;11.55;27.72;5.54;32.25;1.1;0.0
20200704:2010;0.0;0.0;0.0;30.7;1.79;0.0
20200704:2110;0.0;0.0;0.0;28.49;2.34;0.0
20200704:2210;0.0;0.0;0.0;26.85;2.9;0.0
20200704:2310;0.0;0.0;0.0;25.66;3.66;0.0
20200705:0010;0.0;0.0;0.0;24.46;4.0;0.0
20200705:0110;0.0;0.0;0.0;23.32;3.72;0.0
20200705:0210;0.0;0.0;0.0;22.4;3.38;0.0
20200705:0310;0.0;0.0;0.0;21.64;3.03;0.0
20200705:0410;0.0;0.0;0.0;21.02;2.83;0.0
20200705:0510;1.14;8.66;2.48;20.51;2.55;0.0
20200705:0610;32.97;70.04;12.94;20.93;2.14;0.0
20200705:0710;187.95;270.68;23.98;22.89;2.28;0.0
20200705:0810;378.0;493.34;35.33;25.02;2.21;0.0
20200705:0910;527.83;695.48;46.71;27.01;1.79;0.0
20200705:1010;632.2;862.85;57.67;29.16;1.31;0.0
20200705:1110;675.51;956.52;67.16;31.22;0.76;0.0
20200705:1210;690.56;1007.65;72.28;32.9;0.28;0.0
20200705:1310;668.03;964.34;69.34;34.09;0.62;0.0
20200705:1410;613.31;871.42;60.72;34.96;0.83;0.0
20200705:1510;500.28;697.69;50.03;35.46;0.9;0.0
20200705:1610;350.93;491.37;38.72;35.54;0.83;0.0
20200705:1710;168.21;266.61;27.33;35.35;0.69;0.0
20200705:1810;33.38;67.65;16.17;34.87;0.48;0.0
20200705:1910;12.52;29.45;5.51;34.05;0.76;0.0
20200705:2010;0.0;0.0;0.0;32.79;1.03;0.0
20200705:2110;0.0;0.0;0.0;30.92;1.17;0.0
20200705:2210;0.0;0.0;0.0;28.65;1.31;0.0
20200705:2310;0.0;0.0;0.0;26.7;1.52;0.0
20200706:0010;0.0;0.0;0.0;25.71;2.41;0.0
20200706:0110;0.0;0.0;0.0;25.14;3.17;0.0
20200706:0210;0.0;0.0;0.0;24.36;3.31;0.0
20200706:0310;0.0;0.0;0.0;23.7;3.24;0.0
20200706:0410;0.0;0.0;0.0;23.13;2.9;0.0
20200706:0510;0.75;7.8;2.39;22.61;2.55;0.0
20200706:0610;32.82;69.34;12.85;22.87;2.14;0.0
20200706:0710;182.48;266.95;23.89;24.65;2.41;0.0
20200706:0810;371.08;487.59;35.24;26.82;2.48;0.0
20200706:0910;522.72;692.32;46.62;28.97;2.07;0.0
20200706:1010;628.93;860.97;57.57;30.98;1.59;0.0
20200706:1110;676.02;955.9;67.06;32.73;1.1;0.0
20200706:1210;687.33;991.15;72.18;34.14;0.83;0.0
20200706:1310;656.01;944.39;69.28;35.19;0.83;0.0
20200706:1410;599.41;853.48;60.68;35.91;0.83;0.0
20200706:1510;452.9;631.54;50.01;36.31;0.9;0.0
20200706:1610;325.02;453.47;38.7;36.4;1.31;0.0
20200706:1710;166.19;262.35;27.3;35.57;1.66;0.0
20200706:1810;56.6;94.94;16.14;34.56;2.07;0.0
20200706:1910;10.9;26.85;5.48;33.81;0.97;0.0
20200706:2010;0.0;0.0;0.0;32.75;1.31;0.0
20200706:2110;0.0;0.0;0.0;30.91;2.55;0.0
20200706:2210;0.0;0.0;0.0;29.09;3.52;0.0
20200706:2310;0.0;0.0;0.0;27.24;4.07;0.0
20200707:0010;0.0;0.0;0.0;25.78;3.72;0.0
20200707:0110;0.0;0.0;0.0;24.68;3.31;0.0
20200707:0210;0.0;0.0;0.0;23.77;2.9;0.0
